0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
1.614818238860351307e-01,5.400656889153887530e-01,8.824181160310106131e-01,9.449175250668027104e+00,1.008895061029998486e+00,1.005782184442739791e+01,1.036381608223400264e+01,3.806051851136543096e+00,3.545725419349220253e+00,8.393080276408607432e+00
1.614698787934257529e-01,5.412566506900018393e-01,8.876964087606983300e-01,9.457673873116826613e+00,1.013137703317758209e+00,1.006906174372148222e+01,1.039349914102922590e+01,3.813668445586262834e+00,3.561517213590472686e+00,8.421329098196418173e+00
1.614579333211097201e-01,5.424172241877973644e-01,8.929172999437984259e-01,9.465889293305513874e+00,1.017333391284974464e+00,1.008011212900099984e+01,1.042264653155020326e+01,3.821130075079863353e+00,3.577140044922331619e+00,8.449136347634173205e+00
1.614459874572267972e-01,5.435477156212855654e-01,8.980811788970475273e-01,9.473824102802142377e+00,1.021482429120799562e+00,1.009097418708200067e+01,1.045126291083288628e+01,3.828438112116456349e+00,3.592594989451260101e+00,8.476505612999861938e+00
1.614340411899447825e-01,5.446484287084678577e-01,9.031884326630498228e-01,9.481480874143475290e+00,1.025585119334708084e+00,1.010164909879360273e+01,1.047935290220068083e+01,3.835593918981748729e+00,3.607883117463683398e+00,8.503440458073590946e+00
1.614220945074594238e-01,5.457196646912917393e-01,9.082394460226201893e-01,9.488862160963400072e+00,1.029641762765098889e+00,1.011213803900536234e+01,1.050692109548952935e+01,3.842598847819205243e+00,3.623005493455026649e+00,8.529944422292224715e+00
1.614101473979943913e-01,5.467617223539750215e-01,9.132346015070630374e-01,9.495970498120511749e+00,1.033652658587854045e+00,1.012244217665453405e+01,1.053397204727158254e+01,3.849454240700731944e+00,3.637963176158612644e+00,8.556021020903088470e+00
1.613981998498011938e-01,5.477748980412034951e-01,9.181742794103869842e-01,9.502808401824861306e+00,1.037618104324856461e+00,1.013256267477319561e+01,1.056051028107741097e+01,3.856161429696877807e+00,3.652757218574421927e+00,8.581673745116750851e+00
1.613862518511591515e-01,5.487594856761993656e-01,9.230588578014566892e-01,9.509378369763890504e+00,1.041538395852465992e+00,1.014250069051527703e+01,1.058654028761681687e+01,3.862721736946565176e+00,3.667388667997717455e+00,8.606906062258874002e+00
1.613743033903753399e-01,5.497157767786642335e-01,9.278887125360809618e-01,9.515682881227551349e+00,1.045413827409952257e+00,1.015225737518345284e+01,1.061206652499821601e+01,3.869136474726345032e+00,3.681858566047532477e+00,8.631721415921141727e+00
1.613623544557844791e-01,5.506440604825960650e-01,9.326642172690380317e-01,9.521724397232601333e+00,1.049244691607888136e+00,1.016183387425593665e+01,1.063709341894663218e+01,3.875406945519185520e+00,3.696167948695022520e+00,8.656123226111281710e+00
1.613504050357489616e-01,5.515446235539807063e-01,9.373857434660384236e-01,9.527505360646104648e+00,1.053031279436500656e+00,1.017123132741314073e+01,1.066162536302028485e+01,3.881534442082793301e+00,3.710317846291682375e+00,8.680114889402172906e+00
1.613384551186587690e-01,5.524177504083598311e-01,9.420536604156261040e-01,9.533028196308128699e+00,1.056773880273981447e+00,1.018045086856423609e+01,1.068566671882579122e+01,3.887520247517472605e+00,3.724309283597428966e+00,8.703699779080055876e+00
1.613265046929313606e-01,5.532637231282754309e-01,9.466683352410164565e-01,9.538295311153637712e+00,1.060472781894755911e+00,1.018949362587359175e+01,1.070922181623199876e+01,3.893365635333526420e+00,3.738143279808550989e+00,8.726881245291840727e+00
1.613145537470117019e-01,5.540828214805918472e-01,9.512301329118738602e-01,9.543309094333604747e+00,1.064128270477712412e+00,1.019836072178710040e+01,1.073229495358243568e+01,3.899071869518199396e+00,3.751820848585524448e+00,8.749662615191523329e+00
1.613026022693721528e-01,5.548753229336965687e-01,9.557394162560273188e-01,9.548071917335329672e+00,1.067740630614390618e+00,1.020705327305838495e+01,1.075489039790641854e+01,3.904640204602167319e+00,3.765342998080697168e+00,8.772047193085713346e+00
1.612906502485124682e-01,5.556415026745796792e-01,9.601965459711258033e-01,9.552586134101984428e+00,1.071310145317128981e+00,1.021557239077489854e+01,1.077701238512878490e+01,3.910071885725577179e+00,3.778710730965838760e+00,8.794038260578286526e+00
1.612786976729597144e-01,5.563816336257937367e-01,9.646018806362315345e-01,9.556854081151371361e+00,1.074837096027173589e+00,1.022391918038390912e+01,1.079866512027830439e+01,3.915368148703639584e+00,3.791925044459562688e+00,8.815639076714150590e+00
1.612667445312681580e-01,5.570959864622946345e-01,9.689557767233545338e-01,9.560878077693915955e+00,1.078321762622745705e+00,1.023209474171837385e+01,1.081985277769474152e+01,3.920530220091777984e+00,3.804986930354615993e+00,8.836852878122147814e+00
1.612547908120192941e-01,5.577848296281637808e-01,9.732585886089260008e-01,9.564660425749893946e+00,1.081764423427070687e+00,1.024010016902269982e+01,1.084057950123459158e+01,3.925559317250332914e+00,3.817897375045037567e+00,8.857682879157087186e+00
1.612428365038217903e-01,5.584484293532131494e-01,9.775106685852127386e-01,9.568203410265899933e+00,1.085165355216366923e+00,1.024793655097838396e+01,1.086084940447550551e+01,3.930456648408831910e+00,3.830657359553190311e+00,8.878132272040915041e+00
1.612308815953114038e-01,5.590870496694727576e-01,9.817123668716710716e-01,9.571509299230548606e+00,1.088524833227795696e+00,1.025560497072956423e+01,1.088066657091939504e+01,3.935223412729822012e+00,3.843267859556661392e+00,8.898204227003034816e+00
1.612189260751508979e-01,5.597009524275639025e-01,9.858640316262428094e-01,9.574580343789431680e+00,1.091843131167371084e+00,1.026310650590843565e+01,1.090003505419424634e+01,3.939860800372268823e+00,3.855729845415035051e+00,8.917901892419765275e+00
1.612069699320300420e-01,5.602903973129551574e-01,9.899660089565915921e-01,9.577418778359326978e+00,1.095120521217832765e+00,1.027044222866057233e+01,1.091895887825462808e+01,3.944369992554527915e+00,3.868044282196539729e+00,8.937228394952965616e+00
1.611950131546655562e-01,5.608556418621054585e-01,9.940186429312805050e-01,9.580026820741666782e+00,1.098357274046477983e+00,1.027761320567013392e+01,1.093744203758091871e+01,3.948752161616887690e+00,3.880212129704564639e+00,8.956186839687804380e+00
