,Teslin_Df,Pelly_Df,White+Donjec_Df,Stewart_Df,Porcupine_Df,Tanana_Df,Koyukuk_Df
0,0.0,0.3015214937260113,0.06378301972989109,0.16771140618186003,0.09029616473568093,0.18290851258523316,0.06452783213427472
1,0.0,0.2825746372312177,0.06825286192147259,0.17091452238205906,0.09493812023611323,0.18482041342467515,0.061800774904066755
2,0.0,0.2843328539803601,0.0625078290892687,0.1735082243267643,0.09099903274045575,0.17349789557877798,0.06050444368470838
3,0.0,0.3073000930799875,0.06046862496332243,0.16057170843878774,0.08338806115906769,0.17708900636050864,0.06343304103921228
4,0.0,0.28482475453209194,0.06725745339633607,0.16868866836952767,0.09262696337247833,0.1760100566011804,0.060407831201682055
5,0.0,0.26399962236316266,0.05837976046431551,0.16328296949316465,0.09230179260112323,0.1695037296295243,0.05828043200164989
6,0.0,0.3058124420639988,0.0652149431498387,0.1705628934008878,0.08286011190890603,0.17779783178752068,0.0592354386540653
7,0.0,0.31158083130441905,0.06662103544261012,0.1838554603085271,0.09200039083132922,0.17255835088559313,0.0639257844872633
8,0.0,0.2962656243646695,0.06345107374290597,0.16597379961670733,0.09047260434085372,0.18221095687809366,0.059998744581683555
9,0.0,0.29203959260758355,0.06568598595552426,0.17982442904810514,0.08520997206701025,0.17837413575345168,0.05593438117342266
10,0.0,0.2873956746929886,0.06331333284808006,0.1821469516070955,0.09156593333799751,0.19204294958893922,0.05675151350894095
11,0.0,0.3094984575299991,0.06797151223895528,0.16476470615123376,0.08914111847622752,0.18349021331834495,0.058584623743725694
12,0.0,0.3027289164688145,0.06406954490497443,0.16943353563783778,0.0897617588342284,0.17484558121786478,0.05619765535268192
13,0.0,0.2864066537435498,0.059330843628141165,0.16461113871374794,0.09089181390565898,0.1858099625696399,0.06306203657128841
14,0.0,0.3002800889870124,0.060130920311701135,0.1754880108277709,0.09655316511845112,0.18879252429500093,0.057275088038464435
15,0.0,0.29806893951169133,0.062216887119071196,0.15863570574406854,0.08875688389220494,0.17999241368709928,0.06014263377503552
16,0.0,0.2730013041589347,0.06495138119247347,0.17266099546993202,0.09394476046889245,0.16522314300997484,0.06097515837990933
17,0.0,0.28110828488404227,0.06297272123988752,0.16734843915617348,0.09511633482929956,0.17924468721982706,0.06206328253789527
18,0.0,0.2903352611139295,0.06472318342876777,0.1666623185153311,0.08631885626830826,0.17226701792993812,0.06114222888990319
19,0.0,0.27641163175049077,0.06453609927652924,0.16937495110928183,0.0886675788441046,0.1941811748474237,0.06259290399840364
20,0.0,0.268528050689795,0.06946055115742364,0.16230699327078849,0.0857810614746455,0.16829642025726588,0.060752454081506965
21,0.0,0.29654749842561984,0.06155708202794981,0.17718765308161422,0.08742656237489739,0.18711612678182624,0.057645255066045946
22,0.0,0.27397322216373565,0.06271662353886787,0.17141239967369154,0.08945406869177859,0.1804810893725979,0.059469879211037524
23,0.0,0.28902031669085837,0.06363887560149872,0.1607267364506129,0.08825068582743616,0.1808986725080228,0.05867369952798595
24,0.0,0.27955359636283844,0.06690710500454117,0.17537166474380134,0.08500296591482263,0.18157293290822396,0.061616817225027966
25,0.0,0.2886768083797515,0.06589712589420253,0.15370982568109753,0.0876408484869574,0.18535890729586035,0.054439013949289856
26,0.0,0.29183556179268566,0.0662223270211184,0.17823757405210594,0.09340999841658348,0.17041206501802142,0.05784700360136778
27,0.0,0.293367064595622,0.06183557539679648,0.17205262004232008,0.08688798983032774,0.1756302368194083,0.059726132462105036
28,0.0,0.27818005182251637,0.06438427472847962,0.17418014266820325,0.09329952396725955,0.18779176080509968,0.06249738737828396
29,0.0,0.29473112522055434,0.06103611250060056,0.1764623540480829,0.09729175699782647,0.19041085663693874,0.05911222483476415
