,Teslin_V100 / ms-1,Teslin_V1 / ms-1,Pelly_V100 / ms-1,Pelly_V1 / ms-1,White+Donjec_V100 / ms-1,White+Donjec_V1 / ms-1,Stewart_V100 / ms-1,Stewart_V1 / ms-1,Porcupine_V100 / ms-1,Porcupine_V1 / ms-1,Tanana_V100 / ms-1,Tanana_V1 / ms-1,Koyukuk_V100 / ms-1,Koyukuk_V1 / ms-1,Yukon_V100 / ms-1,Yukon_V1 / ms-1,Yukon_V2 / ms-1,Yukon_V3 / ms-1,Yukon_V4 / ms-1,Yukon_V5 / ms-1,Yukon_V6 / ms-1,Yukon_V7 / ms-1,Yukon_V8 / ms-1
0,0.1,0.5702287736054098,0.1,0.6904691705610563,0.1,0.5426397080857667,0.1,0.5419983990425109,0.1,0.6698866245364697,0.1,0.8777376301691026,0.1,0.6985072556895529,0.1,0.8807807114872614,0.8807807114872614,0.8807807114872614,0.8807807114872614,0.8807807114872614,0.8807807114872614,0.8807807114872614,0.8807807114872614
1,0.1,0.6066896749075565,0.1,0.7703964297256625,0.1,0.5179551693616575,0.1,0.5089180641923162,0.1,0.7608876384220209,0.1,0.9767420030490452,0.1,0.7204325311765498,0.1,0.9025483511081589,0.9025483511081589,0.9025483511081589,0.9025483511081589,0.9025483511081589,0.9025483511081589,0.9025483511081589,0.9025483511081589
2,0.1,0.5890180882230844,0.1,0.7487640665797043,0.1,0.4820357812023258,0.1,0.5585847238134459,0.1,0.7189146192963379,0.1,0.9294429565477201,0.1,0.6902982189908283,0.1,0.8265546161693837,0.8265546161693837,0.8265546161693837,0.8265546161693837,0.8265546161693837,0.8265546161693837,0.8265546161693837,0.8265546161693837
3,0.1,0.5772362545292665,0.1,0.7305015854976563,0.1,0.5617731018355722,0.1,0.5131991126942756,0.1,0.6869585678420754,0.1,0.885870056598188,0.1,0.704441367105491,0.1,0.8042612239751482,0.8042612239751482,0.8042612239751482,0.8042612239751482,0.8042612239751482,0.8042612239751482,0.8042612239751482,0.8042612239751482
4,0.1,0.5343831701718876,0.1,0.6678833676146722,0.1,0.49579850335428854,0.1,0.517976486610977,0.1,0.6839782610082745,0.1,0.8297421374801367,0.1,0.7336182055047626,0.1,0.8539270571256501,0.8539270571256501,0.8539270571256501,0.8539270571256501,0.8539270571256501,0.8539270571256501,0.8539270571256501,0.8539270571256501
5,0.1,0.5548800527587143,0.1,0.7058288265685589,0.1,0.49999486335197213,0.1,0.5503345082106846,0.1,0.7274249249706464,0.1,0.873849708766687,0.1,0.764449760509418,0.1,0.8494463797182695,0.8494463797182695,0.8494463797182695,0.8494463797182695,0.8494463797182695,0.8494463797182695,0.8494463797182695,0.8494463797182695
6,0.1,0.5108546940267932,0.1,0.7852655467089857,0.1,0.5277662258111369,0.1,0.5685700417043791,0.1,0.7066925773476914,0.1,0.9050015178821723,0.1,0.7785066355517359,0.1,0.8915296869860593,0.8915296869860593,0.8915296869860593,0.8915296869860593,0.8915296869860593,0.8915296869860593,0.8915296869860593,0.8915296869860593
7,0.1,0.5790533123172714,0.1,0.7072564138216703,0.1,0.5195694799465879,0.1,0.5665593617664226,0.1,0.7110605604334242,0.1,0.9899453808073291,0.1,0.7322117818749161,0.1,0.8967035346472242,0.8967035346472242,0.8967035346472242,0.8967035346472242,0.8967035346472242,0.8967035346472242,0.8967035346472242,0.8967035346472242
8,0.1,0.5262963867679994,0.1,0.7361953808208608,0.1,0.5091145612900618,0.1,0.5535361350424538,0.1,0.6949112863535778,0.1,0.9440733731099928,0.1,0.7290003620250776,0.1,0.8699250157540864,0.8699250157540864,0.8699250157540864,0.8699250157540864,0.8699250157540864,0.8699250157540864,0.8699250157540864,0.8699250157540864
9,0.1,0.5642427900996064,0.1,0.7455172075426877,0.1,0.5231914589571348,0.1,0.5205403270346718,0.1,0.7448025075878213,0.1,0.9517435149987766,0.1,0.7709788309142624,0.1,0.8580577994408207,0.8580577994408207,0.8580577994408207,0.8580577994408207,0.8580577994408207,0.8580577994408207,0.8580577994408207,0.8580577994408207
10,0.1,0.5587672221763064,0.1,0.6808888230087184,0.1,0.4924651651558449,0.1,0.5447580550906777,0.1,0.7525471070954652,0.1,0.922694280325973,0.1,0.6966531171802268,0.1,0.8665013736063776,0.8665013736063776,0.8665013736063776,0.8665013736063776,0.8665013736063776,0.8665013736063776,0.8665013736063776,0.8665013736063776
11,0.1,0.5502850523880898,0.1,0.7576742279714184,0.1,0.5454058470298826,0.1,0.5748140289650561,0.1,0.7151424574694778,0.1,0.9140562771632863,0.1,0.7469534855576001,0.1,0.8346513686453504,0.8346513686453504,0.8346513686453504,0.8346513686453504,0.8346513686453504,0.8346513686453504,0.8346513686453504,0.8346513686453504
12,0.1,0.586698724519547,0.1,0.6959781304636132,0.1,0.5269884348039022,0.1,0.5391886066785048,0.1,0.7336156996838539,0.1,0.9324160654590787,0.1,0.68417731732328,0.1,0.9096460876916951,0.9096460876916951,0.9096460876916951,0.9096460876916951,0.9096460876916951,0.9096460876916951,0.9096460876916951,0.9096460876916951
13,0.1,0.5950011513539663,0.1,0.779021811898275,0.1,0.5065932022333,0.1,0.6024228737512604,0.1,0.7126532921570017,0.1,0.8465054920231913,0.1,0.6678845455146275,0.1,0.8409654499967797,0.8409654499967797,0.8409654499967797,0.8409654499967797,0.8409654499967797,0.8409654499967797,0.8409654499967797,0.8409654499967797
14,0.1,0.5613860844145678,0.1,0.7241050990799413,0.1,0.5018030215729384,0.1,0.527198621060368,0.1,0.6790527229563944,0.1,0.8899514860680335,0.1,0.757937188642771,0.1,0.875762572988567,0.875762572988567,0.875762572988567,0.875762572988567,0.875762572988567,0.875762572988567,0.875762572988567,0.875762572988567
15,0.1,0.5822565026638128,0.1,0.7329609765105253,0.1,0.5368067106401664,0.1,0.5622849660883064,0.1,0.7089095721387698,0.1,0.9070768750827873,0.1,0.7083893853864102,0.1,0.8207864697895388,0.8207864697895388,0.8207864697895388,0.8207864697895388,0.8207864697895388,0.8207864697895388,0.8207864697895388,0.8207864697895388
16,0.1,0.5998206068309089,0.1,0.6844032548620536,0.1,0.5490792977856639,0.1,0.5709440804944574,0.1,0.7233721838663587,0.1,0.864355495845168,0.1,0.7514265561597073,0.1,0.927529130634847,0.927529130634847,0.927529130634847,0.927529130634847,0.927529130634847,0.927529130634847,0.927529130634847,0.927529130634847
17,0.1,0.5456251821392141,0.1,0.7109231425719574,0.1,0.47342090882635,0.1,0.5302148349069793,0.1,0.692446970019972,0.1,0.8996794019226003,0.1,0.7177381046235319,0.1,0.8571700134725255,0.8571700134725255,0.8571700134725255,0.8571700134725255,0.8571700134725255,0.8571700134725255,0.8571700134725255,0.8571700134725255
18,0.1,0.5446009797212572,0.1,0.7688813212795984,0.1,0.5414820061515851,0.1,0.5244747350175393,0.1,0.6974401401682282,0.1,0.9032899444105719,0.1,0.7167484150029318,0.1,0.9167115690533633,0.9167115690533633,0.9167115690533633,0.9167115690533633,0.9167115690533633,0.9167115690533633,0.9167115690533633,0.9167115690533633
19,0.1,0.5201300994770096,0.1,0.7425839291150851,0.1,0.5305435871685442,0.1,0.5822015336170455,0.1,0.7372619272096377,0.1,0.9241782800634974,0.1,0.7436535710687115,0.1,0.861926698330897,0.861926698330897,0.861926698330897,0.861926698330897,0.861926698330897,0.861926698330897,0.861926698330897,0.861926698330897
20,0.1,0.530458539518351,0.1,0.7257932262273971,0.1,0.5124047150603248,0.1,0.5631936239398002,0.1,0.7212042359270836,0.1,0.9363433367337305,0.1,0.736692853171162,0.1,0.9004529911783343,0.9004529911783343,0.9004529911783343,0.9004529911783343,0.9004529911783343,0.9004529911783343,0.9004529911783343,0.9004529911783343
21,0.1,0.5620091858970843,0.1,0.7499921946374895,0.1,0.5150345794446112,0.1,0.5339675358934026,0.1,0.7490499144722356,0.1,0.8681533795151437,0.1,0.7261774309776496,0.1,0.8894947257357202,0.8894947257357202,0.8894947257357202,0.8894947257357202,0.8894947257357202,0.8894947257357202,0.8894947257357202,0.8894947257357202
22,0.1,0.5389291104852579,0.1,0.701908686621951,0.1,0.5345683638845656,0.1,0.5555333815339605,0.1,0.7420048488643074,0.1,0.918305115260893,0.1,0.7411197656485682,0.1,0.805736430932932,0.805736430932932,0.805736430932932,0.805736430932932,0.805736430932932,0.805736430932932,0.805736430932932,0.805736430932932
23,0.1,0.5411417521538647,0.1,0.7170462343767284,0.1,0.532404218905405,0.1,0.579603045863613,0.1,0.7667874978421231,0.1,0.9590244474834889,0.1,0.714143552915395,0.1,0.8428556124312366,0.8428556124312366,0.8428556124312366,0.8428556124312366,0.8428556124312366,0.8428556124312366,0.8428556124312366,0.8428556124312366
24,0.1,0.5728423292381363,0.1,0.7139611050032144,0.1,0.5244799958997907,0.1,0.556781009742688,0.1,0.7018944248534696,0.1,0.8951652905661408,0.1,0.6748543604965946,0.1,0.8827002714261158,0.8827002714261158,0.8827002714261158,0.8827002714261158,0.8827002714261158,0.8827002714261158,0.8827002714261158,0.8827002714261158
25,0.1,0.572267052034996,0.1,0.7620192596835472,0.1,0.4871555548812072,0.1,0.5352375946620282,0.1,0.7289806959546214,0.1,0.9603697442484547,0.1,0.7101991260879003,0.1,0.8322821773069601,0.8322821773069601,0.8322821773069601,0.8322821773069601,0.8322821773069601,0.8322821773069601,0.8322821773069601,0.8322821773069601
