Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
17.233553019031298,4.045521426209371,0.8851362862016569,388.887124874911,24.09570410615677,3.640404909967485,0.0019086842268411142,0.8780796298356115,11.401449318723952,3.2138379388925786,3.429523260018933,1.7919379504223065,46.02264318832898,0.10337477644193314,0.19010030926763197,0.27959821275561725,0.5730732984651823,448.675805384339
9.341223427171345,2.483270827110258,0.4978812493612669,416.60309311618596,13.342600655141629,2.015092771349725,0.0019641100038341945,0.5326832754215252,6.40826280813178,1.593696624622298,1.8612215519572257,1.0068493323665275,45.582086874567956,0.05504479974356253,0.11901164909280026,0.1883203266438705,0.3623767754802333,449.6419537161717
10.323710075640264,2.699436766252187,0.5889916730170408,422.01408886479385,15.16684671664502,2.1445569656244987,0.001905740567782969,0.5257921645516166,7.753031327534102,2.0867308046586177,2.147488636088009,1.1067976432070459,46.60949398688293,0.06798762736235764,0.1282537240382836,0.17172171994623248,0.3679630713468737,459.17430912239274
11.463241416743058,2.6161795089118263,0.5576173655615463,416.118960122729,15.992145235344122,2.268487713580897,0.001827226290855924,0.5381711888536534,7.957730794633664,1.999951361461274,2.173902905198675,1.217516251670758,46.29087539074501,0.06950160540860084,0.1411433902350975,0.21734312535136843,0.4279881209950668,455.37598841734075
12.906569781164244,3.340268323499002,0.6782889831633924,391.20035463153636,18.669699175780334,2.5581097229013516,0.001947036419117811,0.5883950522990292,8.626774445819905,2.738849095636773,2.594024363980418,1.3671369174841541,44.52992136631069,0.08065436563233794,0.1599391536416839,0.23839934004735464,0.4789928593213765,437.1226359431855
7.736812839872252,1.9332646794760968,0.4192699054342289,428.13635401174616,10.965703174827583,1.643561371907174,0.0020560002691582618,0.42536152111239717,5.476677195221919,1.3450632233984612,1.5774977993146055,0.7940611276334688,46.05106738723342,0.04209938361174939,0.09613161193380072,0.14113801998020964,0.27936901552575977,455.25837467051736
10.532114218430914,2.4912213139128654,0.5166646022409175,406.54882104653495,14.409684203279797,2.1858345637529704,0.0019193711945973211,0.5197750584318421,6.877654440622477,2.0804551028780356,2.0866940886247702,1.0390999371436938,44.959749440547235,0.05865227793268626,0.12466662804758803,0.19808075548089513,0.38139966146116944,442.79368316788657
16.91351104913847,4.4615004382835535,0.8971533094058332,370.95584661330275,24.472760161544443,3.19568401105051,0.0017814154840220364,0.7359367696480877,11.454946646021025,3.6860805110804855,3.2981234705875044,1.8408551961603765,44.14915135733205,0.10272282313192882,0.21807116088980835,0.35568154428141324,0.6764755283031505,431.13570847398915
14.089207706070638,2.911298302941148,0.69531686092324,387.19099686484475,19.262251087233338,2.62971249752759,0.001794674246002126,0.6168433836748711,9.205208513103482,2.4901106130254367,2.6492198812959393,1.4192166282448024,44.3645519287283,0.09265303907259886,0.16424003922951447,0.25248559471610843,0.5093786730182217,434.4653471730459
9.113005086313512,2.1462971032330067,0.4234545449347698,421.0143195765729,12.566169752613309,1.845357536604365,0.0018780652579622316,0.44663497308204236,6.248170266967194,1.844094679210394,1.78637254269595,0.9121420529627963,45.81896285812985,0.05506034365203952,0.11657571129100312,0.15477544864016438,0.32641150358320703,452.42613741706424
14.505887418847452,3.243421324117345,0.7114527396227951,388.8606228564567,20.41244212674539,2.6611887495882667,0.001863347740765427,0.6323898527087587,9.759258299898777,2.59169267223152,2.8123926640945585,1.5024884507779253,44.834812392437875,0.09215974659065808,0.17582673413181762,0.2874082163532027,0.5553946970756785,438.49123690000715
12.769644638928325,3.119194450145183,0.6119352609631262,398.27598290677213,17.353653666858445,2.697269520459191,0.0017800212096854512,0.6298609185278679,8.468901004066838,2.4993543259907858,2.4583587342039,1.3073252705965466,45.026795163611425,0.07220290227698493,0.16064569656164532,0.2415405049217862,0.47438910376041643,442.19874881841565
11.385064333584898,2.733253439426738,0.5828065764878756,396.0274733095717,16.522493608913297,2.2013746060061403,0.001905849796425433,0.5344989816959899,7.526217608028446,2.0292379447183784,2.251762460959589,1.2148733087657488,44.345684021905505,0.07301254232503315,0.14380466653697027,0.20074184527288086,0.41755905413488426,435.9023034740617
11.240914364102865,2.49362735216768,0.501917803519446,416.75462806620453,15.429303501395873,2.193603959556107,0.001995504139089006,0.4957471630445385,7.723381683451995,2.109588386921823,2.161156723229003,1.1275314533283631,46.22997549876132,0.06975306639473366,0.12868956779826066,0.23105154511973292,0.42949417931272726,454.939508456922
19.381192636542096,4.616963745854393,0.910312297457291,370.99620653152317,26.684580728278732,3.9456921736593196,0.0018778164248434974,1.0311437716424277,12.08030239970753,3.1027466797724226,3.6675720363484516,2.060722906573373,44.979945935222325,0.11150627562213257,0.2192771037451101,0.31743200091751006,0.6482153802847528,437.0472267043612
19.653978788524146,4.26636964951644,0.9768161409702507,376.4719998290684,26.367145932993473,3.9457879312400936,0.0017962674418714082,1.0056209106661513,13.57525448786398,4.107544664797028,3.632943149914975,2.0587228589739506,45.53165273788941,0.10462889704020495,0.2345985116973632,0.3498297647207151,0.6890571734582833,443.1777832975651
8.382429933883332,2.2127782222977275,0.4828463298750228,416.30696967302106,12.370348029669131,1.762387504310102,0.002072738489190918,0.40643578321501345,5.995858551867345,1.5807765375789653,1.6652714478717534,0.9333553328693526,45.18114935963696,0.057622454767491615,0.11605071167965218,0.1705165856904717,0.3441897521376155,446.44986128521816
15.412901674296295,3.5728246504258045,0.7689387904098348,382.76258728141374,21.5651033164985,3.025618954529995,0.0018747352707129791,0.694774880317485,11.397306554078368,2.651719977795084,3.097971061907354,1.501354943132005,44.608587833866224,0.08052554485280976,0.1863743029234175,0.31404843481728545,0.5809482825935127,435.6366185485903
9.67450923683265,2.3966364624761356,0.4761885656211723,399.8179840007689,13.56472929469093,1.8185064868126093,0.0018932745165920035,0.4278611635943733,6.914073425175983,2.0875992842120827,1.8415135648088843,1.042388688682585,43.957525002752426,0.06156605212277311,0.11893688438837692,0.1963862316730971,0.3768891681842471,433.5266991912013
11.730880324660095,2.7882164867714576,0.6262835339292859,384.98063711923805,16.289864501889927,2.27802821092166,0.0017946858621050396,0.5233908724032088,7.943551747505087,2.301197708888157,2.3779483433923874,1.115405477463248,43.313691081881515,0.07823858441414817,0.15449842326935265,0.2193403154560664,0.45207732313956717,425.46572458855906
10.672615485890633,2.38319418053777,0.5048990715788471,408.275223392819,14.765093641863583,1.9566080749744168,0.0019321848317362111,0.4743672744284228,7.099122283238317,2.1647742017164444,2.0574891217731057,1.0882855090182562,45.164994905185054,0.07096691724892612,0.12091400347540425,0.18519903843544588,0.37707995915977627,444.72156209859196
9.118408980531502,2.1749826691943035,0.513800149182536,405.61535382359625,13.0935759656272,1.8431560931603472,0.0018343843012208335,0.426922374950561,6.534851310128216,1.8357988513551262,1.8450776296106848,0.9374376189515683,44.37499480010483,0.05805421724446519,0.1180066317596672,0.18485815441948958,0.36091900342362193,437.76726754388494
20.142430997712868,4.561851223650932,1.0338234161241926,379.701940824547,27.623270995686113,4.125220746631979,0.0016355143303460387,0.9772391019666151,13.181156863303123,3.7939915896898464,4.01768997384017,1.9917640400998962,46.23925299900862,0.11823291473509219,0.2657793079953889,0.3595083919439766,0.7435206146744577,448.7143790389544
8.916949741958888,2.293728155055929,0.48908156613562154,420.95366348122576,12.740493668816164,2.057844310397262,0.002051843538222925,0.509595091365307,6.191501935338329,1.5882673226424513,1.8111915058096275,0.971336638154695,45.883581464179365,0.05514579346578039,0.1049102807788481,0.18537422241165827,0.3454302966562868,452.6796336217562
15.860768563200434,3.549737385732834,0.8068306699827741,377.6837067079209,22.154235500015247,3.33756225715098,0.001742461926793521,0.8594689967896988,11.100806582333847,2.8356282952860363,3.2080983331621624,1.5567864144719405,44.304651497064924,0.09703109121399564,0.16646185001113045,0.2980804597405776,0.5615734009657037,432.41613898660546
11.481787653996907,2.781441696808802,0.5972653893232658,416.78629101326317,16.275336779830017,2.3325860691985345,0.0018930515432883741,0.5815336473239769,7.808820075028121,1.880303425446426,2.3092077316125916,1.1521062775998367,46.432327205915385,0.07489448015636717,0.1401018975075007,0.22198947075113545,0.4369858484150033,456.6167385843618
15.031648849283014,3.7235404116511983,0.7540910048934032,398.8225750877441,21.0567159630132,2.892584041159814,0.0018535375537216759,0.697844529884239,10.549881964042282,2.578854489660217,3.0454302577991457,1.444584677854906,46.04841699151275,0.0853395842103874,0.17677384896595474,0.262067361235726,0.5241807944120682,450.57390364490897
