Teslin_V1_ms_1,Pelly_V1_ms_1,White_Donjec_V1_ms_1,Stewart_V1_ms_1,Porcupine_V1_ms_1,Tanana_V1_ms_1,Koyukuk_V1_ms_1,Yukon_V8_ms_1,Yukon_Flowtime_days,Pelly_Df,White+Donjec_Df,Stewart_Df,Porcupine_Df,Tanana_Df,Koyukuk_Df,Protein_turnovertime_seconds,Polypeptide_turnovertime_seconds,Amino_acid_turnovertime_seconds,Heteroploycondensate(HPC)_turnovertime_seconds,Polysaccharides_turnovertime_seconds,Oligosaccharides_turnovertime_seconds,Humic_acid_turnovertime_seconds,Monosaccharides_turnovertime_seconds,Inorganic_carbon_turnovertime_seconds,Lipids_turnovertime_seconds,Pigments_turnovertime_seconds,Porphyrin_turnovertime_seconds,V-Phenol_turnovertime_seconds,S-Phenol_turnovertime_seconds,C-Phenol_turnovertime_seconds,Protein_fraction,Heteroploycondensate(HPC)_fraction,Polysaccharides_fraction,Lipids_fraction,Pigments_fraction,V-Phenol_fraction,S-Phenol_fraction,C-Phenol_fraction,Teslin_DOC_micromolar,Pelly_DOC_micromolar,White_Donjec_DOC_micromolar,Stewart_DOC_micromolar,Porcupine_DOC_micromolar,Tanana_DOC_micromolar,Koyukuk_DOC_micromolar
0.40781257988121344,1.7879850542725704,0.3057271270361076,0.049458547861860214,0.868630601280664,1.6289351599266793,1.4823068685787546,0.4854684886967444,71.875,0.3073153295761867,0.0941756307830944,0.2163835897257532,0.19993214213679644,0.23151053741514752,0.05272314076713781,8124057.136158468,1795157.8723134552,905401.1955787393,931862398408.5962,26781810.441443857,8181745.19673869,24102403.309263717,24063383.6688102,2418911.278879828,2021503.764424443,9284280.373373223,8844134.780919472,2686140.8061931673,2383304.4555405984,2694898.2653278294,0.07137459387957032,0.7630091933199952,0.07137459387957032,0.07137459387957032,0.014216890650808722,0.0014216890650808722,0.0028433781301617444,0.004265067195242617,336.91101263602286,1085.2206919850255,760.4658870938661,558.1271438717965,630.3339399585853,363.7842650866288,211.14915845974457
0.5776407145189539,0.6307439391715889,0.14037586742411,0.5690082865913854,0.7217759598271907,0.4960207114908199,0.641117241682426,1.2942703090733896,34.49074074074074,0.37662538188041994,0.053119171731776806,0.16223241815366385,0.0341634719452867,0.1788175955943848,0.07527509893288489,8498371.06159387,1886724.737599732,842417.4465007964,941589071622.9941,25486968.89948021,7980187.800655989,26396553.518810414,23521976.221027255,2438008.2509114644,1899857.0775400104,8274084.625696673,8614909.335944215,2588498.0682956413,2835547.997535399,2642605.2559552384,0.06157386244628296,0.7955348727595716,0.06157386244628296,0.06157386244628296,0.012264712438487257,0.0012264712438487257,0.0024529424876974515,0.0036794137315461777,438.39031487085674,876.9185410598216,801.2932030230047,756.6550964155341,488.93555578881967,385.4099447678035,234.03426982090625
0.8133247360737099,1.0317190465838009,0.25164971513139534,0.5222229788732314,1.5479279165753255,1.7719163411748013,0.7452383433818495,0.45818188220320333,75.46296296296296,0.3194496688770167,0.09160965123728489,0.18133840631038362,0.046293598697605284,0.21445901321236302,0.0227558800685013,8903653.519711554,2133171.8247742755,819034.9071300485,818496809047.1741,27642052.62247786,7203953.230062806,26741152.09598241,25092096.47916631,2566852.829358678,2085023.3178331233,9377285.349179212,7889739.059014295,2846379.413195897,2528550.4283084497,2834644.2620773334,0.05145719804314843,0.8291090386893237,0.05145719804314843,0.05145719804314843,0.010249604488269403,0.0010249604488269403,0.0020499208976538807,0.0030748813464808217,452.19637677121005,675.1537403906996,728.1921076700257,575.228336440856,398.0984742317908,315.9270239282859,179.61514158498903
1.2164723827356916,0.9558083598375688,0.9578124729440644,0.31204653704764107,1.4573511918362638,1.3986806175876088,0.9483439422658866,1.583724489466122,30.208333333333332,0.18935357337178915,0.07908154504826218,0.17596390923730068,0.13802126402151133,0.18648568452698966,0.06057462080510669,9015102.0236752,1952961.4591264452,916689.352306677,873827014668.2278,28404122.002078377,7707947.896264969,25718882.05200586,27512810.22711175,2727139.980339085,1835681.2271045065,7892267.30203414,9070719.176111942,2494215.942494051,2668407.2485442003,2760698.554334789,0.04711911706219381,0.8435058245139228,0.04711911706219381,0.04711911706219381,0.009385515187184945,0.0009385515187184945,0.001877103037436989,0.002815654556155484,296.77033641268315,827.8966268541102,672.7818075177435,685.3958911764865,515.1684931230154,408.73448794367675,227.93086067219653
0.3340497818381203,0.45646963977181887,0.4463460580381795,0.9389844552704223,0.08682394603575672,1.257323886872431,0.3752482034034383,1.6795843129360328,29.166666666666664,0.4895197983831222,0.024477608070184134,0.15530493203384302,0.0829546584011227,0.1671227269248758,0.07956832211137478,8669940.25448944,1957690.864897621,858493.4374284378,777683133310.8604,24086946.028094303,7239974.526224302,23771613.441887263,26898411.229755417,2516463.804431209,1961652.415333576,7959537.486962103,8810006.512672976,2484554.4645014466,2785273.880265018,2451025.300631796,0.024006638165814373,0.9202091894367039,0.024006638165814373,0.024006638165814373,0.004781810041158148,0.0004781810041158148,0.0009563620082316296,0.0014345430123474444,491.9412249135143,703.8881895877976,890.717360484124,852.8567507055617,434.82168692065875,240.5820643397259,344.7204428009453
0.5105967114394211,1.1780533224582963,1.1051809872117773,0.7847702018589773,2.1080292416015065,0.9969209789550675,0.27843596340389504,0.6291852453865685,57.98611111111111,0.21441764761771406,0.11775218634449103,0.20583349021897251,0.09132312523007312,0.14067743995519458,0.12220229683379302,7845259.094446053,2088578.843946663,946657.037272708,844461617279.5217,25048762.15850472,8113164.43048944,24697097.682544455,27369093.9968213,2755054.566677641,2130279.471372405,8889404.295920236,9255426.655800156,2408579.2518303394,2457296.797483489,2554600.6119337543,0.05825476550255532,0.8065499570882677,0.05825476550255532,0.05825476550255532,0.011603591502541507,0.0011603591502541506,0.0023207183005083012,0.0034810774507624525,402.04907520509096,757.7175755344383,607.1303583855242,624.8913925328594,591.091209073816,285.0454199625596,163.11423070319262
0.0728011749890588,0.252737206501317,1.2190958740931632,0.2147098802670938,1.2153029066755106,0.5580349062708948,0.5557652270128043,0.8927235543511826,44.44444444444444,0.3686547058619115,0.05657863523511532,0.13919642421447226,0.11438959269784899,0.2865566625940889,0.04224190520432631,9237951.20793658,2068331.2977458227,878695.2425843921,862543278639.4543,26268625.203131016,8615217.10098826,25323277.87891517,25958733.842046246,2364400.2220924557,2168853.2963882657,9003903.042738978,8115666.259802213,2786208.521829392,2393520.1038514394,2744244.4402511916,0.029351689952370977,0.9024705704182291,0.029351689952370977,0.029351689952370977,0.005846474827911292,0.0005846474827911292,0.0011692949655822584,0.001753942448373388,345.34793342322655,595.0492895667403,511.8867906059109,815.5627230330076,447.67890781850883,462.2769477293535,190.26401070515783
0.9253002050966517,0.7456914349559083,1.7599610781099229,1.3241873669258477,0.365888592515178,1.0457569624919278,0.8791551234761261,1.1025280740112489,38.425925925925924,0.42675412899902765,0.0722484939530499,0.16324090980713674,0.07337835062071552,0.19148212597124312,0.03319681644488133,9354364.732702676,2021337.7693025991,793890.1301356185,884893818829.08,23642455.15031423,7482776.888958577,28015206.113370493,24771602.2398394,2654484.482657829,2066289.0104412993,8644225.599010926,8367018.673601517,2632078.731124161,2575280.7372452263,2428280.6585450857,0.04027222844202274,0.8662285882111084,0.04027222844202274,0.04027222844202274,0.008021704039264691,0.0008021704039264691,0.0016043408078529383,0.0024065112117794074,411.6843223320129,524.2059686564533,584.8491150987478,655.0298513073686,570.1993497373849,278.62091540061164,176.22068734818816
0.72794309606051,0.5062203846260461,0.7134592647435802,1.209770894117983,1.0184813112044901,0.8951095279038745,1.1626554094918418,0.8043167292568851,47.916666666666664,0.25961424406486144,0.03503209436551724,0.19805332084959304,0.12463153182145248,0.1519923491728327,0.11029248515706347,8087538.233705588,1840551.72683143,894527.4617761405,801819700686.8431,27048795.06035758,7612941.231530561,27820101.331037953,25782749.28095727,2826046.7371189324,1926152.7022430652,8296392.651375485,8164290.295854446,2382662.802161733,2621028.4671157217,2531368.772310921,0.06512256754032902,0.783757788049087,0.06512256754032902,0.06512256754032902,0.012971568331203748,0.0012971568331203748,0.0025943136662407496,0.0038914704993611247,617.891727760627,623.1655090981968,647.8091413525253,976.910370377512,719.0578215313151,346.8135643373971,205.80053774558377
1.2698307678611638,1.4883880374705727,0.6053412410533299,0.6634417941787533,0.47843008334960546,0.70836549399294,1.4432564546116953,1.1815257376017296,36.57407407407407,0.2748837560378441,0.12580019316168564,0.1836956623555098,0.17381533383649642,0.20758599736706074,0.09593667696417052,8339088.5621998105,2176769.0798056014,812056.3283046314,904165402319.136,24753551.686730474,8387210.810129645,27263309.264238987,28499420.712957792,2638984.8744605985,1806823.2472268697,8489609.920138625,9424894.428543458,2720876.9970652866,2725925.291581586,2380455.686439795,0.038499398101191316,0.8721120788219001,0.038499398101191316,0.038499398101191316,0.007668579296578759,0.0007668579296578759,0.0015337158593157518,0.002300573788973628,376.2664601262487,742.6141615990277,864.2336838719434,728.2137238708654,551.9294630256568,312.5341329573151,262.13098408749323
