,Teslin_V100 / ms-1,Teslin_V1 / ms-1,Pelly_V100 / ms-1,Pelly_V1 / ms-1,White+Donjec_V100 / ms-1,White+Donjec_V1 / ms-1,Stewart_V100 / ms-1,Stewart_V1 / ms-1,Porcupine_V100 / ms-1,Porcupine_V1 / ms-1,Tanana_V100 / ms-1,Tanana_V1 / ms-1,Koyukuk_V100 / ms-1,Koyukuk_V1 / ms-1,Yukon_V100 / ms-1,Yukon_V1 / ms-1,Yukon_V2 / ms-1,Yukon_V3 / ms-1,Yukon_V4 / ms-1,Yukon_V5 / ms-1,Yukon_V6 / ms-1,Yukon_V7 / ms-1,Yukon_V8 / ms-1
0,0.1,0.5356948635761706,0.1,0.6977770007914225,0.1,0.515223786718505,0.1,0.5870271385390853,0.1,0.756031130107051,0.1,0.9493807728719349,0.1,0.7155891129710557,0.1,0.88294759005379,0.88294759005379,0.88294759005379,0.88294759005379,0.88294759005379,0.88294759005379,0.88294759005379,0.88294759005379
1,0.1,0.5617423016088585,0.1,0.6637577837818299,0.1,0.5096856287619701,0.1,0.595898084869955,0.1,0.7128791630715644,0.1,0.8315702138370802,0.1,0.6634256019869232,0.1,0.9454538455838994,0.9454538455838994,0.9454538455838994,0.9454538455838994,0.9454538455838994,0.9454538455838994,0.9454538455838994,0.9454538455838994
2,0.1,0.5844801041777221,0.1,0.6986211471943147,0.1,0.5322157432912785,0.1,0.5127390361019779,0.1,0.6977974610572139,0.1,0.8721111746024652,0.1,0.7333507947738528,0.1,0.9469462921982341,0.9469462921982341,0.9469462921982341,0.9469462921982341,0.9469462921982341,0.9469462921982341,0.9469462921982341,0.9469462921982341
3,0.1,0.5289251893782541,0.1,0.7156408789381707,0.1,0.5123454579727036,0.1,0.5509240576072586,0.1,0.7262286024531561,0.1,0.9434505950381253,0.1,0.7336461834519651,0.1,0.8214244463122415,0.8214244463122415,0.8214244463122415,0.8214244463122415,0.8214244463122415,0.8214244463122415,0.8214244463122415,0.8214244463122415
4,0.1,0.5698476748199796,0.1,0.7175066352212893,0.1,0.50296642388517,0.1,0.5708526850597858,0.1,0.7109612800358523,0.1,0.856381512700099,0.1,0.706964527905345,0.1,0.8814603389106346,0.8814603389106346,0.8814603389106346,0.8814603389106346,0.8814603389106346,0.8814603389106346,0.8814603389106346,0.8814603389106346
5,0.1,0.5621776660144192,0.1,0.7660123009387232,0.1,0.5408734556789508,0.1,0.5744918552604277,0.1,0.669136387583757,0.1,0.8538448070645986,0.1,0.6973865325751234,0.1,0.8058672314627227,0.8058672314627227,0.8058672314627227,0.8058672314627227,0.8058672314627227,0.8058672314627227,0.8058672314627227,0.8058672314627227
6,0.1,0.5706195522835991,0.1,0.6867672690002633,0.1,0.475421687797445,0.1,0.5682981548302829,0.1,0.6837742454810753,0.1,0.9621030293970712,0.1,0.7402831953699969,0.1,0.8571797665476572,0.8571797665476572,0.8571797665476572,0.8571797665476572,0.8571797665476572,0.8571797665476572,0.8571797665476572,0.8571797665476572
7,0.1,0.5986156812468575,0.1,0.7364849267032364,0.1,0.5460684322556818,0.1,0.5321264256389651,0.1,0.7275020035436054,0.1,0.9002615730807542,0.1,0.7218966050807274,0.1,0.9365650382423095,0.9365650382423095,0.9365650382423095,0.9365650382423095,0.9365650382423095,0.9365650382423095,0.9365650382423095,0.9365650382423095
8,0.1,0.5439312755208864,0.1,0.7381207333105951,0.1,0.5075727299878613,0.1,0.5464530456688946,0.1,0.7308781804519621,0.1,0.926945048319479,0.1,0.6889583876564511,0.1,0.9166851392430756,0.9166851392430756,0.9166851392430756,0.9166851392430756,0.9166851392430756,0.9166851392430756,0.9166851392430756,0.9166851392430756
9,0.1,0.5592510884053435,0.1,0.7166668052956936,0.1,0.4940358568005283,0.1,0.597792066228213,0.1,0.7140633956142941,0.1,0.9731839387027935,0.1,0.7545722676905897,0.1,0.8533907296384581,0.8533907296384581,0.8533907296384581,0.8533907296384581,0.8533907296384581,0.8533907296384581,0.8533907296384581,0.8533907296384581
