0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007031988060147661e-02,4.083957738163780139e-03,2.104323906233236414e-03,4.971108350369875598e-03,1.092033104777788075e-02,9.255412431417671740e-03,1.462914405984440565e-03,5.105007991211134820e-03,5.322470524641412064e-03,5.565995754350645114e-03
2.011309537026630123e-02,8.156865647721689774e-03,4.204986818967323611e-03,9.932630451080386169e-03,2.181291528392299839e-02,1.848675863195330116e-02,2.923011850866773838e-03,1.019791972729748759e-02,1.063404817227883367e-02,1.111496666175627347e-02
3.012838303406264670e-02,1.221874759488314303e-02,6.301993516976224508e-03,1.488458031874919339e-02,3.267780622590567285e-02,2.769408559382192242e-02,4.380296411928304504e-03,1.527875677636686066e-02,1.593474968682886614e-02,1.664695322939650432e-02
4.011623933369371647e-02,1.626962739760126966e-02,8.395348773486990129e-03,1.982697195158324155e-02,4.351505729836732672e-02,3.687744022757402651e-02,5.834772161192969785e-03,2.034754067223040752e-02,2.122459178929730905e-02,2.216199587593133818e-02
5.007672062767498655e-02,2.030952882566823894e-02,1.048505735618579689e-02,2.475981932940166802e-02,5.432472183327307497e-02,4.603686936222881054e-02,7.286443165433711955e-03,2.540429291445394505e-02,2.650359117780860113e-02,2.766013493168772291e-02
6.000988317151121493e-02,2.433847560081038933e-02,1.257112402722398471e-02,2.968313641365866867e-02,6.510685307006416900e-02,5.517241974540714605e-02,8.735313486178840001e-03,3.044903496840915477e-02,3.177176452763522119e-02,3.314141063884575716e-02
6.991578311787309541e-02,2.835649139678318373e-02,1.465355354322407655e-02,3.459693714746633897e-02,7.586150415581011108e-02,6.428413804346438942e-02,1.018138717971837914e-02,3.548178826532473462e-02,3.702912849122702577e-02,3.860586315162448795e-02
7.979447651677366860e-02,3.236359983946596186e-02,1.673235065528580132e-02,3.950123545561750465e-02,8.658872814536058837e-02,7.337207084162300497e-02,1.162466829711042600e-02,4.050257420233747963e-02,4.227569969824058332e-02,4.405353253646732831e-02
8.964601931574443794e-02,3.635982450695653123e-02,1.880752010899210472e-02,4.439604524460850216e-02,9.728857800149709467e-02,8.243626464410487575e-02,1.306516088418748119e-02,4.551141414254328971e-02,4.751149475556848412e-02,4.948445877222709677e-02
