Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #500,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
7.76737351,2.248601191,0.431003835,426.3743939,11.79237833,1.562804291,0.002226245,0.373959817,5.676094071,1.258273192,1.654822808,0.829547895,45.99914119,0.047149312,0.106239277,0.151440963,0.304829552,454.6002145,,,,,,,,,,,,,,,,,,,,,
13.82782912,3.470900246,0.783971822,400.2497081,20.20473082,2.846475436,0.001950534,0.672773151,10.11459664,2.504665871,2.813867872,1.466699444,45.86208945,0.080676673,0.178143338,0.267750929,0.52657094,449.3701434,,,,,,,,,,,,,,,,,,,,,
9.700557826,2.484907001,0.487108435,407.5948821,13.98518406,2.032267467,0.001972262,0.515800956,6.928343283,1.843082348,1.967659662,1.023995823,44.84166923,0.064607933,0.115831016,0.184620903,0.365059852,442.0024778,,,,,,,,,,,,,,,,,,,,,
10.2388204,2.595575694,0.576576662,409.8644931,15.28545111,2.172369849,0.00209312,0.575677322,7.389961574,1.980640924,2.112660107,1.133839455,45.38182288,0.066574271,0.140966493,0.171222775,0.378763539,446.9169613,,,,,,,,,,,,,,,,,,,,,
16.29615406,4.033860798,0.806739278,398.3763813,22.50337646,3.134752838,0.001841406,0.691227018,11.0850869,3.326216418,3.080276761,1.724059743,46.48045666,0.093152921,0.213285522,0.3264907,0.632929142,454.6078152,,,,,,,,,,,,,,,,,,,,,
19.91322815,4.71498931,1.032447942,363.1431783,28.42202344,3.925947567,0.001727301,0.866774337,13.94185177,3.975542752,3.962373306,2.067365862,44.60184724,0.142198632,0.262098031,0.403180389,0.807477052,432.8330753,,,,,,,,,,,,,,,,,,,,,
13.05448865,3.140369827,0.670172729,389.1898143,18.86513602,2.470624185,0.001851224,0.601109351,9.241896108,2.673313214,2.549810373,1.396290881,44.33204223,0.081902554,0.165268057,0.242255711,0.489426322,435.1024071,,,,,,,,,,,,,,,,,,,,,
13.30513754,3.488098223,0.782595661,391.6782269,19.484493,3.028021536,0.001902279,0.770466298,9.515418479,2.859678463,2.673444676,1.491488646,44.81570074,0.08005312,0.155854645,0.226004278,0.461912042,440.0254653,,,,,,,,,,,,,,,,,,,,,
13.37525082,3.153979663,0.592689793,393.4394278,18.21710938,2.727767025,0.00190708,0.653403781,8.734842477,2.488407496,2.591722303,1.338323257,44.78021222,0.090964504,0.151429112,0.268814878,0.511208494,439.0911969,,,,,,,,,,,,,,,,,,,,,
16.41616913,4.014040588,0.816977494,374.374965,22.92063928,3.25626795,0.001748439,0.730171951,11.59494551,2.94482635,3.276239502,1.630810101,44.18618417,0.112071933,0.207712691,0.286340102,0.606124726,430.9889805,,,,,,,,,,,,,,,,,,,,,
15.62495701,3.955980101,0.818921211,385.6969126,22.02383487,3.050519149,0.001786087,0.704096489,10.95007723,3.385498206,3.151707344,1.538209708,45.01237419,0.099819151,0.191888089,0.284869056,0.576576296,440.5289991,,,,,,,,,,,,,,,,,,,,,
11.6167948,2.454601153,0.543298799,402.0514652,15.69953453,2.192880904,0.001819373,0.523917696,7.890307707,2.212619348,2.307895841,1.067786627,44.88882371,0.076802668,0.136716707,0.229860157,0.443379531,441.1159938,,,,,,,,,,,,,,,,,,,,,
17.8429563,4.33023021,0.882948377,372.7198957,24.75928824,3.780023692,0.001712575,0.873796311,12.32234275,3.548741274,3.564687243,1.768309624,44.61688545,0.116916827,0.214825137,0.35796528,0.689707244,434.7622968,,,,,,,,,,,,,,,,,,,,,
11.36053531,2.689572526,0.534255175,403.9392917,15.96734997,2.0786457,0.002028443,0.517373821,7.770293095,2.307411309,2.240598189,1.158777253,45.07016748,0.070326974,0.14970591,0.206662085,0.426694969,443.2225344,,,,,,,,,,,,,,,,,,,,,
14.27616598,3.413716838,0.643338377,387.5157772,19.268413,2.705279905,0.001744561,0.620884461,10.25002266,2.490267945,2.688676411,1.431744551,44.47604776,0.097149696,0.182155008,0.255339165,0.534643869,435.5906531,,,,,,,,,,,,,,,,,,,,,
16.5291582,4.296176468,0.888505441,362.7577886,23.58064318,3.477088385,0.001731713,0.803541484,11.88945044,3.437666661,3.345181203,1.728061176,43.22635435,0.114817027,0.220798212,0.34443714,0.68005238,421.5255949,,,,,,,,,,,,,,,,,,,,,
14.3344917,3.72260897,0.787587768,400.0108913,20.58293197,2.99678139,0.002032137,0.694825101,10.50970398,2.759790089,2.910211812,1.516473913,46.05101552,0.091824745,0.194358772,0.288942235,0.575125751,450.8937519,,,,,,,,,,,,,,,,,,,,,
13.06054045,3.073806721,0.683423238,402.9537653,18.46205916,2.548928719,0.001965405,0.593593395,9.07299999,2.635420042,2.580254243,1.369774518,45.72036241,0.08926723,0.169535302,0.253024969,0.511827501,448.4753587,,,,,,,,,,,,,,,,,,,,,
18.32178456,4.396225049,0.908457286,364.9795783,25.57233066,3.814628107,0.001802309,0.948942284,11.90701875,3.076016454,3.561851426,1.909139313,44.00798456,0.096319931,0.211638663,0.318882416,0.626841011,428.1175968,,,,,,,,,,,,,,,,,,,,,
14.65329846,3.377229812,0.622618126,384.3489123,19.86373544,2.82638236,0.001764681,0.622781249,9.905522274,2.764520062,2.772454677,1.471280718,44.33135599,0.094409351,0.194398724,0.279069234,0.567877309,433.8928552,,,,,,,,,,,,,,,,,,,,,
12.78678873,3.111232437,0.628395085,393.091569,17.9879058,2.492038897,0.001820928,0.594339075,8.521887192,2.289322197,2.529603897,1.317717082,44.59361377,0.07136502,0.158415713,0.25039204,0.480172773,437.3109059,,,,,,,,,,,,,,,,,,,,,
12.90060577,3.179318879,0.646030913,390.2179544,18.20555579,2.369854257,0.001920437,0.531915113,9.72384254,2.804571304,2.657746396,1.206500746,44.3534487,0.085774738,0.177421769,0.274214223,0.537410731,435.2593847,,,,,,,,,,,,,,,,,,,,,
17.84241262,4.407705815,0.88332957,365.1050401,25.12331538,3.478510179,0.001744041,0.89482441,13.11774625,3.159430526,3.543521774,1.804411016,43.88005729,0.116860636,0.221037169,0.381433199,0.719331004,426.9635764,,,,,,,,,,,,,,,,,,,,,
11.2868298,2.91644327,0.569028568,413.2105422,16.25698198,2.327007635,0.001973238,0.527115868,8.221970626,1.954682633,2.280103584,1.218197155,46.10005535,0.072807875,0.160188628,0.227662294,0.460658797,453.0095648,,,,,,,,,,,,,,,,,,,,,
11.57634219,2.685764531,0.537750024,415.8215539,15.94682131,2.113008188,0.00208314,0.535558953,7.889080117,2.004810187,2.295950459,1.098597103,46.28060739,0.070739743,0.136508159,0.235995173,0.443243075,455.0614831,,,,,,,,,,,,,,,,,,,,,
17.04294917,4.286221505,0.957708606,378.4646557,24.90022993,3.574209351,0.001873555,0.810702557,11.2872641,3.270128728,3.516761316,1.812630878,45.07796165,0.113744797,0.20576905,0.27990728,0.599421127,439.2374924,,,,,,,,,,,,,,,,,,,,,
14.74565451,3.613367211,0.76025025,396.6331141,20.91686965,2.966206515,0.001981854,0.770162503,9.749625175,2.791904599,2.832772947,1.601666052,45.74826749,0.091481757,0.176249465,0.265455534,0.533186756,448.1671369,,,,,,,,,,,,,,,,,,,,,
12.13887553,2.781890965,0.634584805,407.3469251,17.08612155,2.321938883,0.001820535,0.524318869,8.725240004,2.406120108,2.35177722,1.257095697,45.69983046,0.073041313,0.159177065,0.199228528,0.431446906,449.2829162,,,,,,,,,,,,,,,,,,,,,
15.54882434,3.996585135,0.822117549,383.3604051,22.44656419,2.929624083,0.001688585,0.650406712,11.89694845,3.536980083,3.230576277,1.524714968,44.85571244,0.098226675,0.213455821,0.323160677,0.634843173,438.6833302,,,,,,,,,,,,,,,,,,,,,
18.23787441,4.439580363,1.01677065,377.6402217,25.89459616,3.911118825,0.00184108,0.914952893,11.68029354,3.719643799,3.462090127,2.006023792,45.27889456,0.106658046,0.221312811,0.347698929,0.675669786,441.9203836,,,,,,,,,,,,,,,,,,,,,
14.07596174,3.499029056,0.69459642,396.7575406,20.15038646,2.767346804,0.00195307,0.65444443,9.450029702,2.535011361,2.803041918,1.474508609,45.53106157,0.082922625,0.163938457,0.26877775,0.515638833,445.9294593,,,,,,,,,,,,,,,,,,,,,
10.10537102,2.330430539,0.467910301,415.8908149,13.94560502,1.995312469,0.002011909,0.504321628,6.458372456,1.614024401,1.957808484,1.018909914,45.6870997,0.054051214,0.116562937,0.165030418,0.335644569,450.1681651,,,,,,,,,,,,,,,,,,,,,
11.27685695,2.944191734,0.599705795,414.581657,16.2308975,2.197868733,0.00186253,0.560549289,8.156982942,1.884113665,2.212129406,1.241877532,46.1740596,0.063760592,0.146531685,0.196378214,0.406670492,454.1383806,,,,,,,,,,,,,,,,,,,,,
13.51724734,3.319141981,0.653231768,414.7641134,18.53530568,2.812783287,0.001830279,0.692495425,9.480259464,2.357983637,2.629250229,1.373550273,46.99344779,0.085549616,0.159179487,0.247729129,0.492458231,461.1493915,,,,,,,,,,,,,,,,,,,,,
10.75603541,2.790024358,0.619668463,399.6547847,15.66151404,2.348792534,0.001860609,0.558906211,7.812207093,2.262973713,2.241848992,1.147088074,44.55948323,0.060318608,0.124876666,0.207120346,0.39231562,438.4358127,,,,,,,,,,,,,,,,,,,,,
14.19797384,3.365528514,0.725886839,399.669828,19.88505349,2.724715452,0.00181065,0.629208954,10.10846081,2.833407866,2.821947378,1.409122708,45.78807694,0.090179216,0.181213266,0.244445899,0.515838381,448.7803221,,,,,,,,,,,,,,,,,,,,,
18.90673236,4.555127424,0.995609,369.1806206,26.57772981,3.987265742,0.001687624,0.869808791,13.23634094,3.863383662,3.872874348,1.893879291,44.81369739,0.124654924,0.234328318,0.362860574,0.721843817,435.4265625,,,,,,,,,,,,,,,,,,,,,
12.56330315,3.201592906,0.612449545,402.102387,17.55679362,2.433604893,0.001800963,0.540069217,8.634569999,2.483945326,2.419445792,1.307707998,45.35426864,0.085594557,0.170742864,0.230165097,0.486502517,445.709603,,,,,,,,,,,,,,,,,,,,,
11.47412472,2.867759778,0.579471311,412.4234385,16.62347449,2.33092097,0.002161666,0.526161455,7.613863716,1.933937705,2.320988364,1.233292325,46.08387356,0.072872793,0.14327112,0.20760321,0.423747123,452.7394784,,,,,,,,,,,,,,,,,,,,,
14.5855923,3.756813673,0.766067408,392.2190286,20.72784478,2.880168146,0.001688421,0.723814633,10.90585525,3.322832385,3.008403647,1.44673495,45.30811179,0.09132575,0.166928766,0.264506415,0.522760931,443.9617499,,,,,,,,,,,,,,,,,,,,,
16.0474585,3.585165989,0.747790332,389.3196815,21.83269933,2.790470065,0.001833186,0.67784336,11.16052019,2.875009371,3.16030273,1.487975889,45.37011619,0.102595748,0.202753956,0.255630809,0.560980513,443.0872107,,,,,,,,,,,,,,,,,,,,,
8.721680667,2.216541787,0.407805269,426.9143519,12.26687344,1.69574075,0.002110069,0.398732634,6.175641301,1.877705492,1.758560953,0.855000534,46.28116685,0.054953213,0.107539071,0.152665607,0.31515789,457.4302614,,,,,,,,,,,,,,,,,,,,,
16.43896421,3.517357403,0.81172354,380.8087947,22.29595101,3.137733677,0.001764712,0.728772172,10.32432739,3.091293231,3.272172646,1.536897287,44.7387859,0.091389854,0.21631144,0.313329248,0.621030542,436.2624551,,,,,,,,,,,,,,,,,,,,,
15.69388894,3.744745124,0.799619077,391.0953314,22.17992767,3.072360614,0.001781732,0.70427714,11.54941303,2.910430445,3.167236999,1.578984266,45.61843942,0.098492846,0.217760202,0.26949276,0.585745808,445.5343293,,,,,,,,,,,,,,,,,,,,,
10.93329219,2.628874947,0.533876082,408.8928665,15.30697717,2.047887099,0.001872276,0.524206593,7.732798756,1.843481129,2.056186907,1.148771536,45.31786244,0.063056928,0.124892234,0.206863355,0.394812517,446.3131049,,,,,,,,,,,,,,,,,,,,,
16.49440301,3.920798233,0.895594874,382.5415272,22.98256318,3.389465032,0.001733469,0.856540195,11.12230098,3.517537395,3.101217789,1.803541366,44.9971639,0.092848749,0.189489361,0.289818624,0.572156735,440.0770785,,,,,,,,,,,,,,,,,,,,,
14.18644651,3.297419195,0.71106145,377.4359494,19.55473359,2.85533616,0.001698953,0.677612639,10.04460439,2.625078623,2.819639759,1.405712775,43.55720462,0.088806061,0.173158061,0.252013156,0.513977278,426.0846663,,,,,,,,,,,,,,,,,,,,,
7.272398211,1.802690683,0.370823481,411.5615715,10.03665741,1.337917327,0.001750217,0.298502459,5.470155104,1.736596652,1.467253807,0.694016048,44.1368486,0.049649706,0.094469253,0.135219749,0.279338708,436.8595165,,,,,,,,,,,,,,,,,,,,,
14.51342124,3.274868776,0.776459856,389.0408036,20.42900843,2.89461111,0.00189073,0.731202646,9.589924901,2.459969395,2.878489456,1.460731786,44.84872791,0.087156942,0.144727986,0.235036833,0.466921761,438.9283788,,,,,,,,,,,,,,,,,,,,,
12.46901088,2.944241347,0.604033351,405.4532482,17.2482748,2.423338047,0.001963942,0.609502872,8.407324489,2.482139377,2.507234395,1.186301302,45.63536687,0.076833897,0.149124286,0.227391103,0.453349286,448.3826378,,,,,,,,,,,,,,,,,,,,,
19.98906081,4.918518773,0.92731315,361.1128446,27.72496143,3.639961556,0.001709577,0.856770968,14.16372748,3.966589996,3.829718901,2.02171134,44.21685192,0.12794349,0.239236282,0.406247933,0.773427705,429.7625888,,,,,,,,,,,,,,,,,,,,,
13.96494153,3.562433605,0.787889126,381.6499745,20.16428639,3.163751444,0.001728495,0.815526804,10.75981759,2.39200723,2.722618379,1.62675937,44.08607555,0.084715776,0.184697211,0.261514883,0.53092787,431.3828447,,,,,,,,,,,,,,,,,,,,,
13.87594287,3.441291157,0.685160384,400.1508472,19.52700213,2.683274708,0.001925546,0.644105643,9.612209016,2.630640211,2.764031502,1.414167468,45.75327771,0.078293381,0.177147743,0.266982301,0.522423426,448.3408123,,,,,,,,,,,,,,,,,,,,,
18.00334689,4.312892524,0.86033348,361.1320622,24.74070363,3.337220077,0.001683466,0.802404692,12.49402489,3.377068521,3.409366089,1.844565246,43.38850903,0.118660533,0.229728604,0.321419314,0.669808451,422.4914552,,,,,,,,,,,,,,,,,,,,,
12.79396225,3.106727428,0.69061349,401.9733656,18.0959692,2.452869765,0.00188095,0.567783598,9.122693197,2.579374637,2.58192417,1.280406955,45.5125052,0.083506294,0.164357309,0.277716069,0.525579672,446.6504577,,,,,,,,,,,,,,,,,,,,,
12.24298779,3.031665161,0.628542172,412.8096748,17.36648674,2.328747642,0.001878695,0.56600863,8.563762429,2.393973747,2.483273288,1.198665318,46.33224626,0.082167567,0.152752417,0.204599376,0.43951936,455.4914234,,,,,,,,,,,,,,,,,,,,,
13.35488643,3.15942088,0.67895231,400.3193363,18.50223292,2.64890904,0.001755831,0.572237451,9.268810101,2.44238417,2.559867723,1.415880057,45.5120027,0.090050894,0.160428308,0.261134869,0.511614071,446.1674772,,,,,,,,,,,,,,,,,,,,,
13.35345814,3.227445475,0.677324486,404.5122736,18.88925817,2.525850929,0.001885282,0.642519387,9.616286461,2.744029029,2.68417686,1.325617745,45.96057094,0.076759387,0.167464487,0.253361481,0.497585354,451.0814244,,,,,,,,,,,,,,,,,,,,,
13.7213712,3.448330804,0.679386934,385.0923974,19.59091258,2.83957769,0.002004215,0.694307459,10.33658793,2.7749378,2.794823108,1.427288432,44.26489261,0.085107411,0.178785555,0.225210719,0.489103685,433.5544413,,,,,,,,,,,,,,,,,,,,,
12.83746639,3.112858232,0.682493751,404.0092511,18.3665035,2.38111432,0.001799766,0.564295233,9.206397425,2.559656777,2.608226537,1.298638471,45.74810356,0.08704143,0.1673567,0.220046704,0.474444834,448.8967489,,,,,,,,,,,,,,,,,,,,,
12.93364023,2.974543474,0.651706015,413.6145529,17.61687144,2.483804007,0.001919798,0.57462773,8.770293639,2.529456041,2.434728907,1.331940824,46.58700515,0.091378666,0.152948345,0.257236966,0.501563977,457.6493553,,,,,,,,,,,,,,,,,,,,,
14.92860577,3.511137078,0.80695429,406.4516043,21.10821681,2.671281693,0.001918923,0.676320977,10.68401783,3.217685564,2.957154009,1.501322834,46.76704553,0.096780536,0.164472916,0.255557677,0.516811129,458.3490134,,,,,,,,,,,,,,,,,,,,,
10.9543402,2.653539063,0.532074311,412.4270869,15.08267617,2.122936848,0.001876459,0.506286342,7.421566127,2.137260784,2.149704059,1.09739419,45.71094142,0.067677024,0.134303654,0.178929789,0.380910468,450.0460858,,,,,,,,,,,,,,,,,,,,,
18.90018008,4.550954195,0.94159435,391.5078062,26.49098173,3.357316452,0.0018209,0.743894364,13.42649931,4.45704367,3.753360344,1.854818624,46.89622641,0.129098805,0.232441858,0.387698176,0.749238839,457.3090097,,,,,,,,,,,,,,,,,,,,,
10.94567125,2.56352338,0.567191874,401.3660523,15.66487592,2.121251267,0.001862869,0.500012299,7.20556181,2.169822787,2.192840616,1.130421457,44.70238807,0.06478039,0.148129254,0.235434736,0.448344379,439.6718704,,,,,,,,,,,,,,,,,,,,,
15.68418061,3.884990319,0.803332676,382.7136788,21.63443606,3.203017976,0.001704624,0.70943363,10.87778666,3.183866552,3.159300547,1.52641271,44.72070607,0.093326867,0.190633135,0.307575958,0.59153596,437.0958905,,,,,,,,,,,,,,,,,,,,,
13.34778876,3.17752587,0.662769418,396.3448929,18.67041655,2.608214768,0.001967692,0.595716586,9.030110951,2.41805552,2.603926598,1.350338185,45.0770342,0.068667375,0.153502944,0.242984988,0.465155307,442.2467681,,,,,,,,,,,,,,,,,,,,,
12.0863078,3.074393976,0.617911043,398.0514731,17.10652967,2.628947695,0.001730468,0.624607835,8.375365196,2.367694298,2.500129403,1.215679745,44.89037978,0.078042255,0.16372686,0.245481005,0.48725012,440.7626551,,,,,,,,,,,,,,,,,,,,,
19.2236425,4.534154692,0.934061925,384.3148858,26.55864826,3.390221212,0.001732218,0.822493196,13.22522784,4.320865258,3.932122772,1.742066919,46.2877138,0.139487129,0.246742352,0.400653188,0.786882669,450.5617774,,,,,,,,,,,,,,,,,,,,,
10.63020336,2.42600664,0.538043477,400.3716801,14.79655578,2.015834604,0.00180403,0.494961654,7.119865446,1.933579108,2.150531513,1.02912402,44.4023557,0.067743102,0.131597462,0.171907367,0.371247931,436.7595722,,,,,,,,,,,,,,,,,,,,,
13.80992649,3.469336844,0.723293438,404.8801292,19.7136496,2.741644912,0.001881698,0.617866091,9.970963973,2.734412515,2.762581358,1.416863858,46.21292617,0.089690316,0.166102497,0.242617462,0.498410275,453.3699963,,,,,,,,,,,,,,,,,,,,,
9.778914345,2.630531255,0.543732909,403.8755312,14.27195772,1.945314456,0.001917443,0.501036427,7.384237152,1.733953101,1.968680644,1.045114007,44.51646776,0.07116273,0.132699396,0.211981973,0.415844099,438.7125276,,,,,,,,,,,,,,,,,,,,,
17.11276575,3.996727061,0.865128729,382.7800604,23.330168,3.454847471,0.001771174,0.82831993,12.48916959,3.057295087,3.303252253,1.721595575,45.23954464,0.105358345,0.243561546,0.334153415,0.683073306,441.1350048,,,,,,,,,,,,,,,,,,,,,
18.370491,4.332802612,0.945659289,383.2638159,25.78970179,3.51577421,0.001673051,0.860961014,13.19639501,3.211415624,3.771813574,1.763360309,45.92373288,0.119329951,0.230666861,0.332210173,0.682206984,446.5096754,,,,,,,,,,,,,,,,,,,,,
13.51922701,3.177743886,0.710753601,394.6895038,19.58539394,2.752676924,0.001891232,0.672310362,9.586878123,2.414373204,2.690906064,1.432698483,45.09528303,0.06885004,0.15590767,0.232228363,0.456986073,442.1044645,,,,,,,,,,,,,,,,,,,,,
13.61778674,3.412513155,0.757069917,394.3028787,19.45777435,2.705799058,0.001867783,0.652037617,9.617743988,2.549855353,2.741805755,1.440244018,45.15201299,0.095866049,0.186919191,0.256295573,0.539080814,442.1787133,,,,,,,,,,,,,,,,,,,,,
9.087089814,2.366420532,0.477355021,419.7894973,13.10905192,1.820345216,0.00211831,0.415305688,6.475092447,1.889736217,1.89974045,0.908474095,45.81312449,0.058182795,0.118748878,0.178375091,0.355306763,452.1204413,,,,,,,,,,,,,,,,,,,,,
13.35561949,2.941676873,0.62719769,407.3009316,18.40805192,2.647416424,0.001949411,0.667536732,8.826520807,2.220697554,2.512164489,1.418119156,46.15872823,0.077577691,0.158259913,0.257463815,0.493301419,452.5946628,,,,,,,,,,,,,,,,,,,,,
9.950564158,2.650106968,0.52342204,416.007743,14.08082418,2.198584723,0.001942343,0.494399474,6.617994278,2.01666857,1.923308291,1.081886095,45.7280256,0.057448445,0.126645912,0.20075562,0.384849978,451.3142998,,,,,,,,,,,,,,,,,,,,,
12.94832605,3.021426682,0.711170223,385.6667929,18.51257139,2.595375478,0.001913042,0.582533137,8.877655901,2.829359326,2.598573926,1.334067346,43.958571,0.079559845,0.160334244,0.258341762,0.49823585,431.3003454,,,,,,,,,,,,,,,,,,,,,
17.48511994,4.12185042,0.827133336,380.5827924,24.51571451,3.258917691,0.001743839,0.726629208,12.12148922,3.231298186,3.398308451,1.795016366,45.22424965,0.117273953,0.229177637,0.332741133,0.679192723,440.6237171,,,,,,,,,,,,,,,,,,,,,
10.86607971,2.617367121,0.570361265,407.0968041,15.77356977,2.054278116,0.001891664,0.450476983,7.359255188,1.946819794,2.28267889,1.065325772,45.30021637,0.076235025,0.161729069,0.234530833,0.472494927,445.1981481,,,,,,,,,,,,,,,,,,,,,
10.27489381,2.829243315,0.590695945,408.4276903,14.91029208,2.412084806,0.00194488,0.572336161,7.567829013,2.292905163,2.143944173,1.085438262,45.21856369,0.057685387,0.133354682,0.169332206,0.360372275,445.9018411,,,,,,,,,,,,,,,,,,,,,
15.84073722,4.152038546,0.785639064,378.5275928,22.48679205,3.058874434,0.001757644,0.696024219,11.01573225,3.061947727,3.26747158,1.547551161,44.46242728,0.107657349,0.218653657,0.311784554,0.638095559,434.064522,,,,,,,,,,,,,,,,,,,,,
12.09168277,2.670223532,0.61801179,415.178348,16.65252678,2.519019859,0.001959542,0.60817038,8.424746105,2.205448139,2.414046665,1.159089389,46.44360255,0.073802801,0.157098453,0.203836384,0.434737638,456.5532645,,,,,,,,,,,,,,,,,,,,,
16.93832098,4.32526553,0.945681038,377.5884343,24.48698832,3.364720558,0.001800867,0.849049408,11.92106427,2.935761537,3.317687181,1.857465448,44.84118506,0.096734034,0.220336861,0.329465184,0.646536079,437.2577112,,,,,,,,,,,,,,,,,,,,,
12.33488468,2.94393496,0.625243413,393.5089398,17.26950836,2.40673416,0.001783659,0.538662597,8.937280081,2.820608774,2.375120541,1.256978082,44.37413964,0.081410113,0.145198429,0.251144721,0.477753263,436.5601523,,,,,,,,,,,,,,,,,,,,,
12.95794754,3.283315815,0.72083121,390.2939748,18.45900279,2.937525982,0.001798324,0.716889976,9.213901235,2.398183873,2.67201025,1.311558087,44.45540402,0.078130815,0.151056007,0.215187273,0.444374095,436.1974128,,,,,,,,,,,,,,,,,,,,,
12.98144842,3.044652289,0.691388482,408.9452553,18.54237682,2.635160261,0.001963579,0.61780355,9.112412222,2.711121434,2.618108115,1.361175251,46.33240236,0.084278632,0.171342081,0.230587212,0.486207924,454.6366615,,,,,,,,,,,,,,,,,,,,,
18.70974604,4.458747533,0.886332737,370.6950882,25.80530733,3.639599766,0.001733895,0.882486191,13.01676723,3.714862632,3.615360263,1.888904335,44.67001057,0.116381124,0.229097337,0.337135308,0.682613769,434.9807827,,,,,,,,,,,,,,,,,,,,,
16.21150185,3.99450768,0.767739626,391.9429337,22.3975969,3.282775069,0.001896116,0.809122361,11.14663297,3.223188952,3.294041699,1.512963233,45.82193575,0.090831368,0.192561065,0.321114421,0.604506854,448.042774,,,,,,,,,,,,,,,,,,,,,
8.109139222,1.95327865,0.415454508,428.419706,11.32089721,1.744263408,0.002174699,0.399251046,5.885634775,1.555610693,1.694175033,0.773279235,46.22168376,0.050671879,0.09228107,0.164153025,0.307105974,456.6943357,,,,,,,,,,,,,,,,,,,,,
13.65684124,3.264674526,0.744112994,399.9385951,19.17744492,2.886998908,0.00203854,0.652765224,9.440305159,2.285745764,2.66830828,1.41440009,45.60442603,0.072251759,0.174023482,0.2451612,0.49143644,447.183362,,,,,,,,,,,,,,,,,,,,,
13.75980309,3.439218496,0.69953897,392.0658384,19.62677398,2.791278872,0.001912614,0.752817557,9.747177998,2.518185452,2.703255403,1.486411056,44.93192601,0.072267813,0.16297977,0.248677874,0.483925457,440.3289593,,,,,,,,,,,,,,,,,,,,,
12.50049918,2.977160439,0.621854491,398.8101161,17.26405499,2.603883954,0.001972287,0.608110092,8.235836908,2.388497508,2.481666236,1.265886743,45.02451596,0.074573529,0.139209362,0.228342722,0.442125613,441.9658276,,,,,,,,,,,,,,,,,,,,,
15.60712996,3.65141846,0.742054535,383.920265,21.31393559,3.050632372,0.001640265,0.680494436,10.399597,3.507787938,2.985667738,1.545536825,44.6794702,0.101884674,0.207561761,0.283057033,0.592503469,437.5990665,,,,,,,,,,,,,,,,,,,,,
12.77363831,2.81293722,0.563586811,394.7423465,17.32463541,2.290914472,0.001751668,0.553673989,8.766570526,2.354239869,2.454561412,1.214446633,44.56482403,0.071200683,0.15356471,0.212257322,0.437022715,437.523755,,,,,,,,,,,,,,,,,,,,,
13.20549875,3.373557804,0.670230352,399.0439093,18.78836822,2.666861133,0.001856127,0.698079428,9.31454974,2.329401721,2.667260053,1.336874956,45.38599121,0.068580976,0.171456781,0.235463436,0.475501194,445.2573991,,,,,,,,,,,,,,,,,,,,,
12.24254434,3.122627003,0.612408447,391.6962245,17.30975698,2.19509085,0.001698038,0.487733265,8.651149547,2.813506157,2.526768733,1.163971925,44.23132542,0.086800573,0.143099767,0.214669007,0.444569346,434.6168996,,,,,,,,,,,,,,,,,,,,,
12.66958544,3.02950096,0.611607344,390.7857088,17.83069273,2.54035469,0.001812499,0.60291086,8.071295467,2.64541483,2.571103452,1.268963325,44.34295785,0.083224622,0.164429616,0.229199241,0.476853479,435.0345084,,,,,,,,,,,,,,,,,,,,,
13.21205149,3.201200592,0.657152495,397.0730781,18.29154417,2.750735709,0.001963047,0.655245586,8.571481042,2.364488467,2.603612797,1.353573869,45.14104524,0.075613735,0.155814576,0.239315977,0.470744288,442.6353907,,,,,,,,,,,,,,,,,,,,,
10.50492269,2.645024582,0.477466052,400.9784168,14.53439581,2.126076289,0.001945591,0.487806811,7.406266668,2.074272457,2.132569329,0.992509536,44.4011777,0.071393941,0.124008935,0.191763439,0.387166315,437.3425722,,,,,,,,,,,,,,,,,,,,,
15.79430157,4.144192266,0.872458417,375.3866777,22.51878662,3.366695743,0.00194683,0.877018722,11.63431609,2.967820467,3.317024856,1.565313761,44.17720436,0.094311085,0.186104548,0.255244404,0.535660037,431.347897,,,,,,,,,,,,,,,,,,,,,
9.824610922,2.233390989,0.473740295,405.5833276,13.55739667,1.857316543,0.001949476,0.403975758,6.329221224,1.815478046,1.901099903,0.968381042,44.52665684,0.054063801,0.11205524,0.186553831,0.352672872,438.9733401,,,,,,,,,,,,,,,,,,,,,
18.82041807,4.612010284,0.942269871,369.7845061,26.6648579,3.435433731,0.001588673,0.864904498,13.71429444,4.070638152,3.787584071,1.839422618,44.71041577,0.107319391,0.24869633,0.319489348,0.67550507,435.499139,,,,,,,,,,,,,,,,,,,,,
