0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
6.129051935690036998e+02,2.195311877921572830e+01,4.359972041802380716e+01,3.043469893879753840e+02,4.423642196749268862e+01,4.080327316204204635e+02,3.888519692819216971e+02,2.436487782596192346e+02,1.699268840713941131e+02,3.268353482850985188e+02
6.138872911021904883e+02,2.195023859070479944e+01,4.359366676658027728e+01,3.043165903729866386e+02,4.423178286389430980e+01,4.079959564508525318e+02,3.888015102190805123e+02,2.436242879275622215e+02,1.699075073947612111e+02,3.267910999580195721e+02
6.148712512027117327e+02,2.194737180096619156e+01,4.358763640184174903e+01,3.042863336831443348e+02,4.422716231706009182e+01,4.079592561455465329e+02,3.887512786381341812e+02,2.435998498181546950e+02,1.698881955173107201e+02,3.267470251971275275e+02
6.158570774007902173e+02,2.194451832374282318e+01,4.358162919814977698e+01,3.042562183692161284e+02,4.422256023811952019e+01,4.079226305046212246e+02,3.887012729678555161e+02,2.435754637594771737e+02,1.698689480792307904e+02,3.267031229971763651e+02
6.168447732333402200e+02,2.194167807342928356e+01,4.357564503070065598e+01,3.042262434890049576e+02,4.421797653879815471e+01,4.078860793292658400e+02,3.886514916495623311e+02,2.435511295810330239e+02,1.698497647232508143e+02,3.266593923615897097e+02
6.178343422439800179e+02,2.193885096506619092e+01,4.356968377553788940e+01,3.041964081072900967e+02,4.421341113141271961e+01,4.078496024217265017e+02,3.886019331370098939e+02,2.435268471137263191e+02,1.698306450946196833e+02,3.266158323023577168e+02
6.188257879830450747e+02,2.193603691433462899e+01,4.356374530954528979e+01,3.041667112957708810e+02,4.420886392886620797e+01,4.078131995852926366e+02,3.885525958962832647e+02,2.435026161898401256e+02,1.698115888410851539e+02,3.265724418399347542e+02
6.198191140075999783e+02,2.193323583755066863e+01,4.355782951043966023e+01,3.041371521330099768e+02,4.420433484464307128e+01,4.077768706242853227e+02,3.885034784056920785e+02,2.434784366430155274e+02,1.697925956128723612e+02,3.265292200031386756e+02
6.208143238814520828e+02,2.193044765165992516e+01,4.355193625676382396e+01,3.041077297043774479e+02,4.419982379280443752e+01,4.077406153440435901e+02,3.884545791556654422e+02,2.434543083082301962e+02,1.697736650626636674e+02,3.264861658290514583e+02
6.218114211751634457e+02,2.192767227423216880e+01,4.354606542787973211e+01,3.040784431019948215e+02,4.419533068798333630e+01,4.077044335509116308e+02,3.884058966486477971e+02,2.434302310217782406e+02,1.697547968455778289e+02,3.264432783629213759e+02
6.228104094660643568e+02,2.192490962345593530e+01,4.354021690396146482e+01,3.040492914246800638e+02,4.419085544537994537e+01,4.076683250522274307e+02,3.883574293989958051e+02,2.434062046212495432e+02,1.697359906191494474e+02,3.264005566580651703e+02
