0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
-1.729489389638992947e+01,7.010060145254360009e+01,1.474411111062327429e+01,3.195167678494711794e+01,2.752683050068340975e+01,-7.510933415813531688e+00,1.225752082378073737e+01,5.368225511230830449e+01,5.022747822721076716e+01,2.310555117136104641e+01
-1.727458486128250215e+01,6.996471855550269936e+01,1.472983051568086843e+01,3.189352090048790345e+01,2.749630024898554481e+01,-7.500852835500954718e+00,1.223956214641676432e+01,5.360675878079300816e+01,5.013314560101592576e+01,2.307825373267156266e+01
-1.725429967465367653e+01,6.982909905365849568e+01,1.471556375238896841e+01,3.183547086671439885e+01,2.746580385866044693e+01,-7.490785784545357373e+00,1.222162978057999894e+01,5.353136862395425055e+01,5.003899014167633652e+01,2.305098854381474638e+01
-1.723403830849867902e+01,6.969374243644614353e+01,1.470131080735075635e+01,3.177752649096565563e+01,2.743534129215217021e+01,-7.480732244788709018e+00,1.220372368772103044e+01,5.345608449247269078e+01,4.994501151645352621e+01,2.302375556668989276e+01
-1.721380073484561990e+01,6.955864819429049817e+01,1.468707166718238533e+01,3.171968758093139940e+01,2.740491251194642075e+01,-7.470692198097347081e+00,1.218584382934692378e+01,5.338090623723899597e+01,4.985120939323392264e+01,2.299655476324130632e+01
-1.719358692575545788e+01,6.942381581860414030e+01,1.467284631851297760e+01,3.166195394465137625e+01,2.737451748057050693e+01,-7.460665626361947744e+00,1.216799016702114322e+01,5.330583370935352860e+01,4.975758344052771776e+01,2.296938609545825472e+01
-1.717339685332196098e+01,6.928924480178551448e+01,1.465863474798459976e+01,3.160432539051472389e+01,2.734415616059330389e+01,-7.450652511497491304e+00,1.215016266236346532e+01,5.323086676012605523e+01,4.966413332746767395e+01,2.294224952537491191e+01
-1.715323048967166386e+01,6.915493463721699641e+01,1.464443694225226089e+01,3.154680172725933929e+01,2.731382851462520378e+01,-7.440652835443231083e+00,1.213236127704989897e+01,5.315600524107546221e+01,4.957085872380794456e+01,2.291514501507030488e+01
-1.713308780696383593e+01,6.902088481926300290e+01,1.463025288798389489e+01,3.148938276397123559e+01,2.728353450531806246e+01,-7.430666580162658796e+00,1.211458597281260197e+01,5.308124900392943601e+01,4.947775929992293698e+01,2.288807252666826031e+01
-1.711296877739043865e+01,6.888709484326804500e+01,1.461608257186034621e+01,3.143206831008391333e+01,2.725327409536516043e+01,-7.420693727643475235e+00,1.209683671143979922e+01,5.300659790062420740e+01,4.938483472680611897e+01,2.286103202233735132e+01
-1.709287337317608646e+01,6.875356420555488057e+01,1.460192598057536095e+01,3.137485817537772803e+01,2.722304724750115668e+01,-7.410734259897554743e+00,1.207911345477569931e+01,5.293205178330422456e+01,4.929208467606887467e+01,2.283402346429085128e+01
-1.707280156657800774e+01,6.862029240342258163e+01,1.458778310083557450e+01,3.131775216997925426e+01,2.719285392450203886e+01,-7.400788158960914132e+00,1.206141616472041456e+01,5.285761050432186892e+01,4.919950881993933223e+01,2.280704681478666984e+01
-1.705275332988601278e+01,6.848727893514465848e+01,1.457365391936049726e+01,3.126075010436066037e+01,2.716269408918508432e+01,-7.390855406893680701e+00,1.204374480322987573e+01,5.278327391623718512e+01,4.910710683126121268e+01,2.278010203612731033e+01
-1.703272863542245119e+01,6.835452329996718390e+01,1.455953842288250044e+01,3.120385178933908321e+01,2.713256770440880672e+01,-7.380935985780057607e+00,1.202609933231575567e+01,5.270904187181755418e+01,4.901487838349267889e+01,2.275318909065980932e+01
-1.701272745554216925e+01,6.822202499810686049e+01,1.454543659814680900e+01,3.114705703607598863e+01,2.710247473307291699e+01,-7.371029877728294544e+00,1.200847971404538406e+01,5.263491422403742348e+01,4.892282315070516319e+01,2.272630794077569050e+01
-1.699274976263248149e+01,6.808978353074918743e+01,1.453134843191148207e+01,3.109036565607655334e+01,2.707241513811827005e+01,-7.361137064870653113e+00,1.199088591054166386e+01,5.256089082607800833e+01,4.883094080758223754e+01,2.269945854891090775e+01
-1.697279552911312805e+01,6.795779840004657046e+01,1.451727391094740938e+01,3.103377746118903602e+01,2.704238888252682571e+01,-7.351257529363376619e+00,1.197331788398299324e+01,5.248697153132701487e+01,4.873923102941844832e+01,2.267264087754579194e+01
-1.695286472743623207e+01,6.782606910911643183e+01,1.450321302203828999e+01,3.097729226360415922e+01,2.701239592932160249e+01,-7.341391253386656324e+00,1.195577559660318556e+01,5.241315619337832032e+01,4.864769349211817229e+01,2.264585488920500467e+01
-1.693295733008626414e+01,6.769459516203934868e+01,1.448916575198062517e+01,3.092090987585447337e+01,2.698243624156662790e+01,-7.331538219144599466e+00,1.193825901069138240e+01,5.233944466603171719e+01,4.855632787219447266e+01,2.261910054645748147e+01
-1.691307330958001032e+01,6.756337606385720562e+01,1.447513208758370240e+01,3.086463011081374930e+01,2.695250978236689576e+01,-7.321698408865198182e+00,1.192076808859197889e+01,5.226583680329259352e+01,4.846513384676796221e+01,2.259237781191637495e+01
-1.689321263846652954e+01,6.743241132057129050e+01,1.446111201566959004e+01,3.080845278169634582e+01,2.692261651486832008e+01,-7.311871804800296637e+00,1.190330279270454028e+01,5.219233245937166998e+01,4.837411109356564509e+01,2.256568664823901216e+01
-1.687337528932711450e+01,6.730170043914046119e+01,1.444710552307311602e+01,3.075237770205659515e+01,2.689275640225769237e+01,-7.302058389225559054e+00,1.188586308548371839e+01,5.211893148868469439e+01,4.828325929091980129e+01,2.253902701812683773e+01
-1.685356123477525259e+01,6.717124292747929815e+01,1.443311259664186075e+01,3.069640468578818115e+01,2.686292940776263194e+01,-7.292258144440437739e+00,1.186844892943917351e+01,5.204563374585215740e+01,4.819257811776682843e+01,2.251239888432535707e+01
-1.683377044745659390e+01,6.704103829445624285e+01,1.441913322323614466e+01,3.064053354712352828e+01,2.683313549465154324e+01,-7.282471052768141995e+00,1.185106028713549620e+01,5.197243908569900128e+01,4.810206725364611913e+01,2.248580220962409371e+01
-1.681400290004890863e+01,6.691108604989172193e+01,1.440516738972901223e+01,3.058476410063317275e+01,2.680337462623357325e+01,-7.272697096555604368e+00,1.183369712119212203e+01,5.189934736325433562e+01,4.801172637869892412e+01,2.245923695685652888e+01
