Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
10.668571915690205,2.5818193031661534,0.5522891610503704,423.72016297351144,15.007432868923074,2.2132756926217985,0.0018269927569704995,0.5389014863565498,7.607885367868039,1.76651612086799,2.1787803903235328,1.0673904644441208,46.81556255356754,0.06584480741495201,0.13052931592206968,0.19913560357119645,0.3955097269082182,460.69247709662045
11.10417287923434,2.8238319342575178,0.5853717949874494,406.2064290541087,16.308111497976824,2.3572317155099727,0.0021201413390176714,0.5988058763006228,7.554129220217933,2.049728250555168,2.1629300052425005,1.2752392753017983,45.30228897044817,0.06672799474112691,0.14199465269508124,0.19448794822910104,0.4032105956653092,445.87718302047915
14.04228510963299,3.2907136465056657,0.6814291592823277,384.02779389845693,19.483424866512767,2.6095707367774184,0.0017019825325088826,0.5881465692922841,9.563261689636045,2.7189358387530653,2.7356499510140964,1.4109166718725967,44.125140533840025,0.09807144228008458,0.1694725138183279,0.25235304433895095,0.5198970004373634,432.11046543107005
12.462255722908273,2.967350520641028,0.592897387218563,392.77934909121825,17.06589474299301,2.396917978935709,0.001894205308970909,0.5774460774221597,8.643361228878234,2.3287743914227432,2.472642559358802,1.2133774668066104,44.36580789303465,0.08373529536709316,0.1602881986141421,0.2275746437659696,0.4715981377472048,435.3303982819814
18.96935799899986,4.379403968519394,0.9065365717699797,394.6545256592501,26.390571283207162,3.7823737826541723,0.0018814207000139114,0.9721771785120201,12.489320077008022,2.815779392553918,3.7214350621982484,1.9297381854026574,47.24126811113076,0.11361196987374231,0.22742806657976625,0.3489796535612065,0.6900196900147151,459.2138001937822
10.904002697353166,2.392989811770089,0.5706740912259748,407.6379367361443,15.122940856949704,1.9779051297257488,0.0018600400327237253,0.47745390892220946,7.468921883309251,2.101526272036375,2.165383555094564,1.047595508249459,45.19781864490041,0.06253822991121304,0.13819599349462033,0.19516164994762475,0.3958958733534581,444.7961644808578
13.607106662049004,3.409256476422034,0.7186978149408553,394.53846541955653,19.19779404709595,2.7467148645111026,0.0017957220842677107,0.6232325429800997,9.648012770143907,2.4728100879168955,2.7546761514080123,1.3729028012927782,45.11694779907018,0.08391575037824535,0.18611063375416784,0.2597058528640517,0.5297322369964649,441.973184827254
15.417139954106304,3.950231620192492,0.8105129895728271,393.78685370863946,21.74497091299458,3.2218890203666146,0.0017906340947401603,0.7174961561022701,11.134922906714342,3.0871648595939742,3.1144053539121144,1.5535023305442295,45.79321179505777,0.11327109446539729,0.2172561058439386,0.2903962673478011,0.620923467657137,448.0268810077767
15.5515827564109,3.544089025553761,0.7830751469162492,395.69374552620366,21.52890530986763,3.0838941397990083,0.0018936568978894057,0.7085270292747206,10.293517143370627,3.1387570896826054,3.056541245001021,1.551942802464484,45.90984343041763,0.09048181060371689,0.17982508939825292,0.26553114451521903,0.5358380445171889,449.1787917725891
12.390562192080667,3.4537267150883197,0.6369493512531589,390.87722036693174,18.023456012039464,2.5290854017302027,0.001753804633792394,0.6058837784702599,8.890481007224702,2.9298467138983386,2.6076933365465673,1.2584614705345272,44.33987339803055,0.08575441403292898,0.14399685840823295,0.21552247012913553,0.4452737425702975,435.7599128857773
