Teslin_V1_ms_1,Pelly_V1_ms_1,White_Donjec_V1_ms_1,Stewart_V1_ms_1,Porcupine_V1_ms_1,Tanana_V1_ms_1,Koyukuk_V1_ms_1,Yukon_V8_ms_1,Yukon_Flowtime_days,Pelly_Df,White+Donjec_Df,Stewart_Df,Porcupine_Df,Tanana_Df,Koyukuk_Df,Protein_turnovertime_seconds,Polypeptide_turnovertime_seconds,Amino_acid_turnovertime_seconds,Heteroploycondensate(HPC)_turnovertime_seconds,Polysaccharides_turnovertime_seconds,Oligosaccharides_turnovertime_seconds,Humic_acid_turnovertime_seconds,Monosaccharides_turnovertime_seconds,Inorganic_carbon_turnovertime_seconds,Lipids_turnovertime_seconds,Pigments_turnovertime_seconds,Porphyrin_turnovertime_seconds,V-Phenol_turnovertime_seconds,S-Phenol_turnovertime_seconds,C-Phenol_turnovertime_seconds,Protein_fraction,Heteroploycondensate(HPC)_fraction,Polysaccharides_fraction,Lipids_fraction,Pigments_fraction,V-Phenol_fraction,S-Phenol_fraction,C-Phenol_fraction,Teslin_DOC_micromolar,Pelly_DOC_micromolar,White_Donjec_DOC_micromolar,Stewart_DOC_micromolar,Porcupine_DOC_micromolar,Tanana_DOC_micromolar,Koyukuk_DOC_micromolar
0.6103796933370295,0.7014337674414509,0.4821787951199735,0.5646604938899944,0.7210887944251039,0.8930867170034942,0.6824807463469136,0.8382741260521785,46.41203703703704,0.27720731145598665,0.06636803901826195,0.16898208991677732,0.08455741269929404,0.1744044544763078,0.0605613401572021,8623480.030524675,2041887.056870049,827286.2155554659,870369323938.5286,26101337.21318402,7405887.132550454,25283418.792627633,26050492.328238662,2626894.8052985277,2078058.7327008278,8492297.718688883,9209795.158876173,2773858.8959194333,2711911.9874696643,2537842.549273291,0.04828747864244477,0.8396283838874313,0.04828747864244477,0.04828747864244477,0.00961823761577152,0.000961823761577152,0.001923647523154304,0.0028854712847314564,384.1594183221757,717.3108321986966,625.1973250820217,660.9815662330993,492.29046616515325,303.4892403632176,198.29101498106408
0.523784063606025,0.7246570518471548,0.5054323687529458,0.5695562972285434,0.7421732384596853,0.9181363230068869,0.7219467613532982,0.9141548530411076,43.75,0.27796970263987814,0.06591773905678533,0.17173930571114124,0.0846872705582223,0.18693751830225847,0.05850411426576113,8629001.289505016,2056845.9151006942,893555.2140093803,849063075724.541,25107012.643667556,7864436.593122256,25492791.34748992,25995021.19102415,2535571.4352214136,1995534.4518243955,8124658.563235671,8666841.93852459,2775992.456519018,2536282.2564213932,2419920.604520914,0.05059224795740632,0.8319795478356646,0.05059224795740632,0.05059224795740632,0.010077317682572804,0.0010077317682572803,0.0020154635365145605,0.0030231953047718417,363.1380242070526,688.4456777899903,684.8846317955283,684.0267357256173,500.8877209213348,313.4330376186767,205.80771234614068
0.5492490669368055,0.7283808692160765,0.5330205654468202,0.5430385127691476,0.738610369129093,0.8470766965803208,0.7476283642122357,0.9203267041826976,43.51851851851852,0.29272947345322686,0.06547015680817728,0.16728074643681093,0.08503909081081933,0.1745337189091905,0.057587532494514704,8680981.486646261,1989353.2055702305,944408.9579426644,854359235044.8048,25940936.95419606,7525127.5663581835,24920964.830161985,25604753.301345933,2709147.817947215,1913560.6169056671,9224641.230561353,8834715.062377635,2541317.2523768526,2528015.262680525,2709725.370964633,0.0335094795467873,0.8886721174715564,0.0335094795467873,0.0335094795467873,0.006674652430051129,0.0006674652430051128,0.0013349304860102256,0.0020023957290153387,398.84116440043056,702.5196098071083,633.7833209281879,637.5248564746987,538.2416511475021,297.1974678765144,200.6169672970506
0.5543449348548742,0.6869848077714835,0.48723059763037935,0.5461989780695901,0.7098983689002321,0.9185158861755913,0.7583694358236764,0.8539747999615814,46.06481481481481,0.2815992410086629,0.06207037525462725,0.16894809626115698,0.08778375133850283,0.17781552858633007,0.05960624275849786,9087324.209856598,2130418.6706597116,927483.256555601,880044105775.6218,25356421.615477122,7649093.785809609,27521915.04631214,27082018.560592487,2422939.629957753,2034673.9947594805,8516775.706081372,8630233.59367992,2593556.5834018607,2589046.9587068995,2666280.7226332584,0.052303735346436626,0.8262996360291429,0.052303735346436626,0.052303735346436626,0.010418223707217051,0.0010418223707217053,0.0020836447414434105,0.003125467112165116,374.90544429254857,680.493448651746,653.7813335455812,647.0485955642007,542.0050456513551,340.6569245477249,191.58380767166514
0.5680030252527417,0.7820410862789952,0.5362550505051087,0.5455153046261123,0.677518669520506,0.9443082464749919,0.6873514971951589,0.9019495078780394,44.09722222222222,0.2884187780335136,0.06532647506701346,0.17483277586454482,0.09577903244865335,0.18317479467940892,0.05856752802867375,8978547.533927724,1996845.7255825787,809902.5339191575,814409377019.8043,24716950.188916143,7858653.286351085,24774669.50454476,25378635.13231706,2466382.5995042548,1912692.7087528508,8268777.920279282,8276628.463669941,2444782.777115196,2764106.1704308772,2515924.604994549,0.04572004041251584,0.8481489390537483,0.04572004041251584,0.04572004041251584,0.009106837317940148,0.0009106837317940146,0.0018213674635880292,0.0027320511953820444,368.7135904169762,735.5261611329727,714.2259477164051,668.4340117911507,511.2263578950227,317.20736230574647,212.12060284984278
0.5286759166848743,0.7141145979405512,0.5236882694367812,0.5125868558867142,0.6981630816374045,0.8546748461085661,0.7219203314727451,0.873247893222483,45.254629629629626,0.30133818531923673,0.06712586093914175,0.16344151165124807,0.09342267246525623,0.18471074163274911,0.05989824137256883,8881633.131575186,1959238.5817314947,929167.4579786758,877306823237.9324,25913398.653776325,7625848.50373319,24961314.223999925,26787402.95390788,2620722.2668702863,1952692.4546839837,8938110.837349903,8915094.451541666,2624608.5460133934,2473470.758755872,2452236.255659408,0.05666545072363346,0.8118244147529499,0.05666545072363346,0.05666545072363346,0.011287020672593656,0.0011287020672593655,0.002257404134518731,0.003386106201778097,398.82797871254047,688.3206105617712,609.9680994650745,634.4865862782459,503.2257575361433,321.3499397567422,191.89733290923394
0.5462694915750016,0.7169595094393554,0.516025187931056,0.5591577804194594,0.7521836258254525,0.875943210542579,0.7253496234888624,0.8668732508394427,45.37037037037037,0.2889084423881791,0.06097631678162657,0.17203414503148087,0.08342675436887152,0.17811999250940835,0.0612096932173587,8991955.890754927,1949180.8858712262,896023.1802596403,882966117635.6683,25845370.06336154,7302382.048075427,26005987.93965261,27244155.22943996,2666921.5076848,1867061.4924430146,9153333.237734884,8213426.474088096,2506119.8115070043,2529401.228017646,2714863.62326763,0.035018444952181565,0.8836643152074756,0.035018444952181565,0.035018444952181565,0.006975218709987386,0.0006975218709987385,0.001395043741997477,0.0020925656129962156,378.22053654215836,678.4441419728661,698.4996169204142,650.6674022250991,540.759642318606,325.9772773673659,203.4408241070492
0.5529590622850197,0.7122930574770352,0.5113871860231821,0.5460797445044882,0.692865214704134,0.9574437728118599,0.7724285060759503,0.8911636054632542,44.56018518518518,0.2918729084818293,0.06503458324344234,0.16389187230927243,0.08981750606185025,0.18685339087327743,0.05883669177943157,8902698.590317437,1858848.6701026268,903773.5141927301,864363932291.0472,27544660.222919475,8070669.865719502,25396672.873146705,24954785.63227506,2596334.456303426,1994074.3969719838,8879721.983624008,8774888.343455134,2654356.7572682565,2367475.9484568303,2404374.309011599,0.054084841363268236,0.8203886809391375,0.054084841363268236,0.054084841363268236,0.010772996856911153,0.0010772996856911153,0.0021545993713822306,0.0032318990570733464,399.51697070051404,663.5945138779565,679.312180140116,691.809546032464,464.80124136106906,318.49860978193317,184.0942741950933
0.5600744043042699,0.7661398636100352,0.5228097716569651,0.5261992163117204,0.7019647883413644,0.9075276743450018,0.7334729087113002,0.8630186952252394,45.60185185185185,0.29253650178069346,0.061272253512726804,0.1730279140011293,0.09696456710164174,0.17586147540522787,0.06029570183607824,8603783.551545229,1884270.932507802,909754.9155562116,909431697387.9827,27514817.36961013,7340176.050864931,25224862.973984104,24220534.976279665,2610711.116097956,2113745.440275265,8712763.668237455,8201520.708866673,2490444.5704700784,2641973.322810351,2535225.1886951197,0.033226621009144953,0.8896108398704637,0.033226621009144953,0.033226621009144953,0.006618310688813426,0.0006618310688813426,0.0013236621377626851,0.001985493206644028,413.70875371659156,652.3530161178187,687.3368518894472,649.8804640559167,475.3004560938344,327.00134648537005,202.5581875603899
0.5390647423606078,0.738867328507485,0.5000730978844896,0.5272493155108142,0.7270598927935186,0.9558003629995186,0.7310689490403519,0.9133735173299811,43.75,0.3023410396912069,0.06346922375446995,0.17434422797604063,0.09416734293437672,0.19173785743922736,0.06303529986597707,8504675.042273588,1967247.2464546997,811976.3520499174,885478003493.416,25893960.988726363,8219640.551740903,25300800.563918002,24479840.13305358,2693909.936186211,1983175.4012875275,8633198.09654407,7959647.518106538,2504331.80565596,2512586.521152604,2656129.2446321654,0.03812412019654076,0.8733575132989599,0.03812412019654076,0.03812412019654076,0.0075938288196361675,0.0007593828819636167,0.0015187657639272334,0.0022781486458908506,405.879217652065,669.4225417228233,680.3624249734407,676.0924583403388,505.501060880479,326.43918754501226,208.08673264745485
0.5449155243452005,0.7120009698109246,0.5116842926080072,0.5809970347267979,0.7282659832875942,0.8620640940503231,0.7496596296306931,0.9241397124241625,43.51851851851852,0.27204083216273417,0.06599809717107566,0.17591119532708516,0.08818827709460282,0.17589362559130417,0.06512778575591768,8694977.216895163,2120571.0905851023,827474.5621291664,905779567004.9238,26530689.005627643,8355698.043025317,25794429.987745773,27145269.670755595,2669341.4088158794,1990345.2676414277,8750265.538906146,8895953.588716805,2639257.5903733694,2551204.16357786,2737905.1487947004,0.05218349906264894,0.826698664086396,0.05218349906264894,0.05218349906264894,0.010394274203535765,0.0010394274203535765,0.002078854840707153,0.00311828226106073,355.5984650923504,725.2641919924919,702.2141147604297,668.863245758218,495.7560761181251,336.0471115161651,206.64345321849856
