,Teslin_Df,Pelly_Df,White+Donjec_Df,Stewart_Df,Porcupine_Df,Tanana_Df,Koyukuk_Df
0,0.0,0.48452178137809776,0.045062432917549425,0.16050639954483034,0.1678838523484621,0.24962599680230826,0.05198687674327165
1,0.0,0.5493109129634595,0.1358526160239239,0.22141609285176528,0.05778928340213533,0.18039473823373756,0.07169657203195302
2,0.0,0.23377635166657412,0.030830290780167552,0.14866971359081313,0.06613314105358975,0.13748052908054528,0.05928958876178629
3,0.0,0.2278892636086153,0.08238913433945577,0.15422047060366284,0.08022728614944905,0.19796722907711006,0.09502043854112774
4,0.0,0.4159422296614435,0.022913440281328024,0.14495857331401196,0.16685382103753751,0.17056882891409048,0.04539910330768009
5,0.0,0.3264547164666211,0.10376992409937605,0.23000453039705876,0.14614607309632224,0.19741903987935241,0.11424615055237658
6,0.0,0.26093233230629576,0.10954579048011598,0.1807585913359098,0.18449388972431557,0.30417202536093124,0.028923025418473327
7,0.0,0.5209796699349482,0.11466120423827418,0.16662320678099868,0.10699798317725567,0.1511641644834717,0.03891174372799064
8,0.0,0.4428460175277207,0.0846768445359269,0.15879558443410488,0.1313140242335676,0.1761782762439925,0.10295163976488289
9,0.0,0.2586834298366285,0.055928352720372276,0.2166747254486148,0.10419793693491863,0.24266094182398984,0.021211825382153528
10,0.0,0.33245191903389537,0.13559527097995144,0.1745214259506175,0.11611422497680748,0.22438537123602115,0.1334303876737421
11,0.0,0.44612487558454106,0.06762563321489483,0.1421400919147363,0.05749352835867639,0.18458004638133327,0.1345932347904654
12,0.0,0.3536287899479128,0.07515041502009726,0.21247466366784823,0.034101698429474525,0.16058804524561246,0.04148261643195306
13,0.0,0.17058369719999905,0.04400576711224608,0.1779575480226387,0.0661236420847654,0.17871164257266214,0.062255707547687424
14,0.0,0.3032720301649573,0.0652629882562684,0.18554200275671864,0.1689280175675334,0.13345162421786735,0.07516712828100287
15,0.0,0.4098142114663395,0.09467947894482853,0.21439947445262636,0.10292351574108098,0.15882984749417484,0.039738351439258426
16,0.0,0.42187393522930683,0.0693247406076801,0.16041140275559082,0.19045012759511437,0.2111165612716681,0.06598381816361026
17,0.0,0.37691150896401693,0.11760464003782663,0.18383151120890626,0.09941552580439576,0.17269910011848852,0.05962847610769909
18,0.0,0.3807344884081054,0.15554656946519005,0.17681523516050965,0.12346904751827445,0.20955453414010852,0.038873465949681274
19,0.0,0.6193439930420104,0.0832791152102137,0.2382919789235498,0.1532655562206376,0.1802580611112594,0.10274415334939227
20,0.0,0.18731880287020924,0.11149962665601121,0.18632056489871368,0.10173741630107862,0.1833566848406963,0.03127787790185164
21,0.0,0.445743951106339,0.03144750722177526,0.1766172841449762,0.0902981709078667,0.1333111622301471,0.02537805657154809
22,0.0,0.4306913354544547,0.09636285372341291,0.18102954627730408,0.12134315950215277,0.23222435717724305,0.08799096071156196
23,0.0,0.3935116060120552,0.08720281938317007,0.18490321533166496,0.10695019447780788,0.15120790102976894,0.08909900608846631
24,0.0,0.22343012383094688,0.09258911777502994,0.1710750992215476,0.14490100445935894,0.14337660045147946,0.04383901037890989
25,0.0,0.2625736008510273,0.09226121510286014,0.16122350899527416,0.07859503891418211,0.22885942218389532,0.0961558789684385
26,0.0,0.3720695543629627,0.06263586316498237,0.1690299707637922,0.05339030420044517,0.2576661635964683,0.10433231529355119
27,0.0,0.1883006405395189,0.09280916573873542,0.2103293486491916,0.05567149874703035,0.23389652708438022,0.13618120409200818
