0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.961298177102124923e-02,1.793982080440961399e-02,1.925006152966048795e-02,1.447306646364847904e-01,1.220527210823648123e-01,7.224353446623230091e-02,8.390507242415601308e-02,6.103957878496518719e-02,1.092839148981370745e-01,1.231166893584312166e-01
1.187536326003115622e-01,3.573774747970699661e-02,3.836967848055182484e-02,2.879253661781395746e-01,2.428461471159151230e-01,1.437974682135804705e-01,1.670555435677172629e-01,1.214514361172806950e-01,2.177207794841507504e-01,2.450846475477412578e-01
1.774247853941128827e-01,5.339462870798203364e-02,5.735952424831799318e-02,4.295965029036176719e-01,3.623900876214832811e-01,2.146668023779331191e-01,2.494565261039097814e-01,1.812406626829372036e-01,3.253155478919019794e-01,3.659122985858037080e-01
2.356292579376200735e-01,7.091130864803175948e-02,7.622026910847816417e-02,5.697563831501846199e-01,4.806942840411333462e-01,2.848565056227473913e-01,3.311131018950412286e-01,2.404123109680204595e-01,4.320731484933809652e-01,4.856080095565999954e-01
2.933698529706526559e-01,8.828862695799524762e-02,9.495258023010222370e-02,7.084172259317682574e-01,5.977684101818574458e-01,3.543715143379901900e-01,4.120303221666301585e-01,2.989713955365707054e-01,5.379984840242718613e-01,6.041800909819989851e-01
3.506493582629628403e-01,1.055274188178795675e-01,1.135571216894283586e-01,8.455911615528916014e-01,7.136220726564916905e-01,4.232167328379022875e-01,4.922132076805904588e-01,3.569228933064476639e-01,6.430964317089299387e-01,7.216367971911469281e-01
4.074705466891823114e-01,1.226285149519773798e-01,1.320345544834227169e-01,9.812902322185155235e-01,8.282648113218682440e-01,4.913970335575920667e-01,5.716667489074753750e-01,4.142717438232159100e-01,7.473718433847744702e-01,8.379863266874822969e-01
4.638361763034080654e-01,1.395927416511767161e-01,1.503855365432816282e-01,1.115526392639816899e+00,9.417060997142208123e-01,5.589172572484650825e-01,6.503959061977868661e-01,4.710228495320641917e-01,8.508295456260990264e-01,9.532368225133915907e-01
5.197489904134307004e-01,1.564209207951633707e-01,1.686107227478764181e-01,1.248311510635930599e+00,1.053955345481860206e+00,6.257822131724970482e-01,7.284056099523542605e-01,5.271810760477729785e-01,9.534743398673022341e-01,1.067396372612520183e+00
