Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #5500,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
18.82567252,4.921762447,1.059776852,379.7228505,26.86889201,3.738644904,0.0017988,0.896076614,13.55915039,4.096734124,3.897318865,1.866257891,45.86607653,0.125524507,0.24120073,0.383721659,0.750446896,446.6462324,,,,,,,,,,,,,,,,,,,,,
11.76676747,2.963389216,0.590369583,405.0041116,16.50416566,2.359779958,0.001835983,0.539485737,8.673143558,2.674328231,2.361736149,1.187253779,45.39023961,0.07257506,0.162019955,0.262864921,0.497459936,446.4506833,,,,,,,,,,,,,,,,,,,,,
12.95272033,2.898744761,0.604906572,406.0053495,17.71451261,2.399873474,0.001970439,0.577797257,8.324857007,2.225321711,2.518695605,1.265226858,45.83892801,0.085848734,0.162771387,0.23379977,0.48241989,449.647539,,,,,,,,,,,,,,,,,,,,,
16.01806616,3.804916289,0.806723167,389.071464,22.20182616,3.184784443,0.001818774,0.738810067,11.3212971,3.084464251,3.153524829,1.647193427,45.51197298,0.111245451,0.191662535,0.310127499,0.613035485,444.326627,,,,,,,,,,,,,,,,,,,,,
13.47801171,3.000946524,0.63859628,409.6386412,18.36070859,2.471655164,0.002080094,0.56552632,9.730276518,2.976740605,2.611849981,1.268753544,46.34566793,0.079063531,0.155471226,0.230311063,0.46484582,455.4783558,,,,,,,,,,,,,,,,,,,,,
9.267615467,2.246887184,0.464560775,411.8979222,12.94739421,1.839985621,0.001813115,0.408064014,6.584114295,1.849945685,1.892793623,0.905276101,45.0320932,0.064161427,0.121272638,0.170534726,0.35596879,444.0782268,,,,,,,,,,,,,,,,,,,,,
12.11320939,3.119260119,0.660916278,408.1822268,17.4340919,2.636021368,0.001921503,0.66114105,8.803725835,2.479994452,2.438524522,1.30560195,45.91671264,0.082725308,0.157491152,0.193245805,0.433462265,451.4663716,,,,,,,,,,,,,,,,,,,,,
14.26026377,3.464065428,0.729234647,388.5879388,20.18672101,2.829822338,0.001685989,0.736632602,9.857764966,2.731143141,2.942036878,1.406186879,44.81492189,0.09079559,0.181297259,0.279052252,0.551145101,438.4268765,,,,,,,,,,,,,,,,,,,,,
16.86462874,4.310154996,0.857799284,370.9595443,23.69154548,3.297187934,0.001631591,0.767769343,11.53835935,3.368158069,3.408741362,1.661792898,44.07713353,0.107754249,0.205812887,0.36577216,0.679339296,429.8682933,,,,,,,,,,,,,,,,,,,,,
12.47858197,3.114925291,0.634614012,393.1395557,17.58955802,2.474903026,0.001859462,0.579790466,8.208144622,2.356529416,2.427093467,1.327210308,44.46788305,0.079984891,0.148568748,0.231341814,0.459895453,436.5845166,,,,,,,,,,,,,,,,,,,,,
12.26229137,3.054188931,0.693372969,394.0284247,18.02156489,2.473466809,0.001950244,0.622112594,8.294820194,2.570177354,2.497678662,1.337548795,44.61543503,0.065472297,0.149781669,0.24273379,0.457987756,438.0207651,,,,,,,,,,,,,,,,,,,,,
16.00941059,4.04213822,0.78338049,385.6090563,22.67296671,3.18613177,0.001761706,0.710886299,11.16660577,2.791395723,3.26686018,1.592297239,45.2237628,0.098110636,0.221300094,0.295009531,0.614420261,441.2807055,,,,,,,,,,,,,,,,,,,,,
11.50599842,2.509895862,0.5353896,404.646989,15.41626447,2.357810167,0.001902672,0.58400471,7.610041401,2.274447491,2.168905877,1.156256061,45.07972188,0.068012043,0.122195409,0.231796196,0.422003649,443.5798679,,,,,,,,,,,,,,,,,,,,,
16.48384549,4.015566309,0.815119891,374.745021,22.63377214,3.062620682,0.001685313,0.702923114,11.4399628,3.308064691,3.079593372,1.713065555,44.10952855,0.114289881,0.197516326,0.276020991,0.587827198,431.1491048,,,,,,,,,,,,,,,,,,,,,
19.22356165,4.376970045,0.914676316,365.6994752,26.93982278,3.57394352,0.001703068,0.9041334,13.66507636,4.454283884,3.945585312,1.794502962,44.48319158,0.123156265,0.260791264,0.376051325,0.759998854,432.588657,,,,,,,,,,,,,,,,,,,,,
18.18291831,4.305705005,0.845100055,393.9914076,24.95288156,3.486075021,0.001799839,0.832547884,12.40977174,3.060364352,3.400513766,1.852473544,46.67516286,0.098996271,0.225349547,0.296087394,0.620433212,455.5322202,,,,,,,,,,,,,,,,,,,,,
10.96925933,2.60777855,0.559917277,393.7286835,15.36272272,2.341307852,0.001879579,0.568695839,7.311113493,2.034873978,2.117592531,1.191068861,43.90484617,0.074143424,0.12892643,0.179931631,0.383001485,431.8667815,,,,,,,,,,,,,,,,,,,,,
9.663465812,2.64908775,0.532915783,399.1563243,13.93609142,2.029416644,0.001878392,0.476861387,7.351656252,2.084624221,2.088905064,0.934180535,44.03238083,0.058871878,0.139125618,0.187809221,0.385806718,433.939558,,,,,,,,,,,,,,,,,,,,,
17.08853833,3.783275209,0.747817277,396.3592269,22.50569718,3.275542993,0.001798274,0.675077681,12.40061722,3.562173343,3.349473341,1.510302585,46.40944539,0.110367775,0.201528301,0.308991596,0.620887672,453.4798108,,,,,,,,,,,,,,,,,,,,,
15.81855486,4.021552577,0.846057325,397.0021088,22.5923922,3.482604369,0.001938393,0.883468251,11.43714157,2.591842686,3.214935612,1.680817096,46.37357364,0.094859198,0.196355312,0.301981146,0.593195655,452.7294678,,,,,,,,,,,,,,,,,,,,,
15.42609555,3.68084415,0.800748993,381.401612,21.98471401,2.997642763,0.001640147,0.744955913,11.30275855,2.534768122,3.183727776,1.482666569,44.53618562,0.085639332,0.182224184,0.298865341,0.566728856,434.8061448,,,,,,,,,,,,,,,,,,,,,
12.39618818,3.283478429,0.636653104,401.6247712,17.64033304,2.456542373,0.001766588,0.554616524,8.731978293,2.398462889,2.556307232,1.236448982,45.34869897,0.07439062,0.138045145,0.253766702,0.466202466,445.251771,,,,,,,,,,,,,,,,,,,,,
13.14285431,3.318648795,0.720059844,394.4983795,18.56592078,2.838735567,0.001862415,0.669869745,9.341935119,2.320824722,2.575784301,1.409452704,44.91699965,0.091025596,0.152182923,0.264789251,0.50799777,440.5703905,,,,,,,,,,,,,,,,,,,,,
12.56573022,3.234028375,0.658867954,412.3868786,18.01499601,2.495462187,0.001847811,0.589992231,9.1640728,2.715125766,2.516375152,1.341799692,46.50757963,0.076320401,0.154010769,0.236771592,0.467102762,456.9882067,,,,,,,,,,,,,,,,,,,,,
15.96305859,3.425133007,0.744270849,381.9445397,21.51850675,2.921050037,0.0018447,0.725726906,10.26343138,2.611216346,2.960399686,1.605472619,44.5533336,0.09126442,0.196806063,0.307994558,0.596065041,435.0172842,,,,,,,,,,,,,,,,,,,,,
11.97721127,2.857576022,0.615453209,404.9577488,16.63507964,2.547205885,0.002008591,0.585466184,8.235970724,1.97835689,2.368579651,1.207219213,45.42202349,0.08277419,0.15385375,0.226186051,0.462813991,446.1947193,,,,,,,,,,,,,,,,,,,,,
16.74484571,4.325624808,0.853590882,381.4697334,23.83124019,3.467655156,0.001827948,0.749418616,11.3154895,2.943566345,3.353409145,1.735272975,45.09491844,0.092603118,0.183971368,0.283360074,0.55993456,440.0361197,,,,,,,,,,,,,,,,,,,,,
11.29155151,2.717295397,0.602800916,407.8248061,15.92184509,2.37986025,0.001868413,0.540286171,7.763137812,2.244742203,2.19769842,1.219577048,45.46932872,0.0689655,0.153878517,0.202663529,0.425507546,447.367839,,,,,,,,,,,,,,,,,,,,,
10.23422477,2.341467797,0.457329264,418.0463731,14.01219831,1.835600021,0.001764637,0.44446309,7.043230174,1.93165602,1.958592711,1.015134253,45.92581699,0.069259982,0.12763153,0.178957706,0.375849218,452.6546532,,,,,,,,,,,,,,,,,,,,,
12.18698792,3.398810043,0.704575239,398.2294613,18.07453438,2.734435375,0.001865676,0.715220946,9.021996382,2.561953886,2.566716276,1.341652014,45.10461039,0.071481189,0.16428453,0.232710569,0.468476287,442.9846894,,,,,,,,,,,,,,,,,,,,,
13.45814049,3.186290969,0.665802903,398.5215644,18.76831356,2.604964581,0.001854406,0.569267997,10.12707538,2.867693968,2.662091972,1.335387824,45.38361565,0.098298253,0.186263355,0.285636468,0.570198076,445.2115711,,,,,,,,,,,,,,,,,,,,,
15.63431522,4.131342942,0.769486841,403.2734228,22.31187782,3.228549239,0.001888615,0.725799988,10.86729766,3.197136513,3.0574051,1.690175056,46.83518159,0.088166041,0.210481265,0.297800085,0.596447391,458.6178475,,,,,,,,,,,,,,,,,,,,,
16.73756295,4.206764986,0.832799548,378.8244629,23.59976057,3.520294987,0.001797542,0.8322941,11.81335149,3.136675479,3.421127864,1.690053586,44.87961668,0.112465712,0.204185965,0.32647756,0.643129236,437.4467238,,,,,,,,,,,,,,,,,,,,,
