,no_of_the sample,total_timesteps,total_time / km,total_distance/km,Protein / micromolar,Polypeptide / micromolar,Amino acid / micromolar,Heteropolycondensate / micromolar,Polysaccharide / micromolar,Oligosaccharide / micromolar,Humic acid / micromolar,Monosaccharide / micromolar,Inorganic carbon / micromolar,Lipid / micromolar,Pigment / micromolar,Porpherin / micromolar,CDOM / micromolar,VPhenol / micromolar,SPhenol / micromolar,CPhenol / micromolar,Phenol / micromolar,DOC / micromolar
0,0,190,21.875,581.2350006058182,25.88378216421925,4.420064044054566,0.6280137877510404,583.275115287527,30.374466406422563,2.066854507422471,0.0012234892714281017,0.19074360964278536,17.38504832279038,13.037235373504043,5.163498593825486,1.2160393889279588,67.93925960273009,0.3290021118677149,0.6444445052207963,0.9775590641297693,1.9510056812182806,668.2080423337868
1,1,185,21.296296296296294,580.3906770683113,24.016866822762925,3.719478270847732,0.5244330188190774,619.3880271449381,27.608312989970965,1.899513670225814,0.001304316947483467,0.18429563161181303,16.20879977388686,10.93730797690678,4.78698905505529,1.0265828427412502,70.74366592677349,0.30095571176301267,0.5953361888666348,0.8903888030274938,1.7866807036571413,695.8797924444845
2,2,191,21.99074074074074,583.0463975898211,28.83237051787389,4.694719563115634,0.7044309108713224,572.4564388754917,33.68099560798137,2.2626994243935377,0.0011804089147713034,0.23335399939449963,20.31852623066187,13.314087032522165,5.792696138257304,1.2835039880443226,67.87632261707027,0.33286354643668387,0.6452987226919771,1.0559030382413204,2.034065307369981,665.2905417742305
3,3,191,21.99074074074074,578.3159442663538,25.732808743537014,3.745946522952143,0.5594855557351069,568.9294650229858,29.277089051146145,2.1672057483616713,0.0011283644142475058,0.20974357284559053,17.53035326692898,12.045074175332282,5.127457404247352,1.0653574183714112,66.2464379002518,0.30185385256034264,0.6076125659864975,0.8705205541221502,1.7799869726689903,650.6407485525978
4,4,186,21.412037037037035,580.4355481153864,19.587670645908695,3.1592854483889456,0.42580632689828085,555.5696606358337,22.879831766867564,1.3905335901619391,0.0012328017453613316,0.13788936664551485,12.404760739524116,10.46870603431455,3.879616679509278,0.8954448443723404,62.74486178042068,0.23377136802939874,0.4777350256884139,0.6644546013271362,1.3759609950449487,619.771639135691
5,5,189,21.75925925925926,579.6548624141654,28.72710332090117,4.398271530342636,0.6886813027011447,530.6591763470925,33.28629926457513,2.2491141209876155,0.001132724136868819,0.22737287766978614,19.76264861691465,13.715081291692439,5.692618375063606,1.289046032637839,63.60446893051458,0.3470507269485553,0.6666448138030325,1.0595667501992019,2.0732622909507894,623.0071594787516
6,6,185,21.296296296296294,579.9367649475523,23.122457545595722,3.3846974140576562,0.45544956994458285,586.587671275102,26.368109417771702,1.6691046864001582,0.0012342733918531668,0.14544866064614909,15.06486038861738,11.21277502671837,4.543155318697054,0.9764113210581549,67.0138488235431,0.26106431156397747,0.5358229398649532,0.7887772992320147,1.5856645506609452,660.0521790600444
7,7,184,21.180555555555554,578.1234854549465,16.73886482100529,2.5609202830200393,0.3743081972031873,614.0042316528925,19.215103649668322,1.3526395981560964,0.0012979248699698201,0.12471211242900249,11.3434902276368,8.004385408079301,3.355006471341051,0.696677559870268,67.5309872514967,0.20788005389731806,0.4172325920767298,0.602140605224715,1.2272532511987628,667.6554009297338
8,8,188,21.64351851851852,578.1202907244933,24.461885425040958,3.604518107653416,0.5002694466395166,597.455185743804,27.874099117510905,1.8978788275756278,0.0012299091472418363,0.18345703588054565,16.44280495194803,11.659058424204261,4.804296088507252,1.061005908701879,68.64071893612636,0.2868336371796218,0.5856412643792086,0.8963427409645645,1.7688176425233948,675.271701677189
9,9,187,21.527777777777775,583.3306131943527,34.795729710823025,5.457390756677648,0.7525625085232321,581.8405338251249,40.08694096413777,2.778973619167628,0.0011794723278111654,0.2360135417679232,22.83113575414041,17.442362045288316,6.874323934810636,1.5556459662828854,70.91773464956972,0.4035548308325149,0.8490278806623922,1.2448063639032723,2.4973890753981793,694.3190454203299
