,Protein,Polypeptide,Amino acid,Heteroploycondensate(HPC),Polysaccharides,Oligosaccharides,Humic acid,Monosaccharides,Inorganic carbon,Lipids,Pigments,Porphyrin,V-Phenol,S-Phenol,C-Phenol
0,0.03800882963946712,,,0.8737401279769881,0.03800882963946712,,,,,0.03800882963946712,0.007570864440381662,,0.0007570864440381662,0.0015141728880763324,0.0022712593321144985
1,0.06276454414743826,,,0.7915833583659814,0.06276454414743826,,,,,0.06276454414743826,0.012501880744814939,,0.0012501880744814938,0.0025003761489629877,0.003750564223444482
2,0.051163207464682475,,,0.830084704983062,0.051163207464682475,,,,,0.051163207464682475,0.010191045389306673,,0.0010191045389306673,0.0020382090778613346,0.003057313616792002
3,0.04070124287978038,,,0.8648048183453143,0.04070124287978038,,,,,0.04070124287978038,0.008107158134590401,,0.0008107158134590401,0.0016214316269180802,0.0024321474403771206
4,0.05406454370047832,,,0.8204560427761363,0.05406454370047832,,,,,0.05406454370047832,0.01076895382651804,,0.001076895382651804,0.002153790765303608,0.0032306861479554122
5,0.047466440260662865,,,0.8423531632975401,0.047466440260662865,,,,,0.047466440260662865,0.009454697450294636,,0.0009454697450294636,0.0018909394900589272,0.0028364092350883913
6,0.03264193938565713,,,0.8915512222989819,0.03264193938565713,,,,,0.03264193938565713,0.0065018497150292655,,0.0006501849715029265,0.001300369943005853,0.00195055491450878
7,0.05534432300807031,,,0.8162088402285017,0.05534432300807031,,,,,0.05534432300807031,0.011023869217054654,,0.0011023869217054655,0.002204773843410931,0.003307160765116397
8,0.07067137223675553,,,0.7653429744142797,0.07067137223675553,,,,,0.07067137223675553,0.014076818047158622,,0.0014076818047158621,0.0028153636094317242,0.004223045414147588
9,0.04403361863140013,,,0.8537456656476624,0.04403361863140013,,,,,0.04403361863140013,0.008770924036335798,,0.0008770924036335798,0.0017541848072671596,0.00263127721090074
