Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
13.13973916721802,3.124906496523634,0.6821391808609529,394.5209757843658,18.497303720158502,2.556436655538809,0.0019797822027497335,0.5916604825869288,8.662099137422285,2.363946636867261,2.5920841611383314,1.3124570493503958,44.82888814564209,0.0861615404311946,0.1481044763278001,0.24535652868035784,0.47962254543935257,439.8632516622507
14.161593011201132,3.489612433564247,0.7844266709935356,375.99196668928977,20.096023258674833,3.0348082535762155,0.0018301437187071689,0.7702697954477769,10.868490124666284,2.687089408725143,2.902496516152188,1.4614157683704676,43.54313756496972,0.0885441751359208,0.17624996228011794,0.2317795304566317,0.49657366787267043,425.8781056175867
15.843709237648948,3.730649099999031,0.7868755089876383,366.9696721873771,22.243908319362905,3.113251765403929,0.001777721769480869,0.7021686600528874,10.923657143948029,2.601438688883418,2.9975756405773395,1.6905876590130293,43.15389545740709,0.09591037174607157,0.18844301578332254,0.27441635584673346,0.5587697433761276,421.24038423245185
16.880306383712586,4.292448072263068,0.7713028670340667,371.1799352605323,23.568929772961646,3.3265658789756953,0.0017895500844349965,0.8319585729737647,11.140734593771771,2.7293180245179527,3.374859170700234,1.709574761241188,44.10424169424197,0.10931266524942498,0.2065536856107829,0.3319627336127023,0.6478290844729102,429.3148173994699
19.00317887597808,4.06870549950816,0.9334802469224563,373.3321092062188,25.940499018370296,3.5880883142643203,0.0016658324099611036,0.8390245733762787,13.041665914547849,3.6765450108047517,3.7858938119178256,1.758092173881558,45.00193187516769,0.09868238414846699,0.2386688894481625,0.3427004874598107,0.6800517610564402,437.6073343247089
9.701619132764755,2.1799032337210176,0.46582636362562707,406.45859254332146,13.218385412306894,1.9104794316220028,0.0019078296223892506,0.45795862870650567,6.582908290988635,1.6831128203253178,1.8518583305090786,0.9930776259894114,44.577065788655034,0.05212002874923628,0.12323380011422443,0.1764906091605066,0.3518444380239673,439.27456579053836
14.104226629302149,3.129523957926996,0.7190876095530755,396.08410947129886,19.410325301896588,2.829143097204194,0.001971177778935199,0.665128948279432,9.764890875127094,2.6562725512246574,2.6622632558735213,1.4582323143726499,45.30728343460409,0.09218517162316935,0.17056221237525243,0.24620490175252768,0.5089522857509494,444.2292366004621
16.5830606050648,3.9000951093972955,0.8548286530815401,380.5325794762528,23.29012367045302,3.2528056318212104,0.0018565978947496264,0.7682211704053665,10.955199228833274,3.1694317874774596,3.2974712782572997,1.6915573377897895,44.90100724106422,0.10681082095119777,0.20103535693986996,0.29947084297369697,0.6073170208647647,437.94934833876005
10.644017385166153,2.4785430578153442,0.5115859288553872,403.8135317099507,14.47451081810247,2.1966262442384785,0.0019024901207662318,0.4740219291405163,6.95035828048138,2.1719006183312173,2.136171264644417,1.019514018766733,44.74067587121857,0.06836960486932595,0.1363292477712927,0.2172274452252176,0.42192629786583624,440.34425176299806
12.971035304242069,3.3798227790947917,0.717229761549693,384.0741999522737,18.830918265408695,2.7260524911108224,0.0018016540199142714,0.7001867865463492,9.07335594213845,2.669085715861256,2.6578094383572455,1.3691340077298448,43.894753240852616,0.07942507510492841,0.1663388153145897,0.2490429856833271,0.49480687610284524,430.5920830322972
