Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar,,,Sam #1700,Protein_micromolar,Polypeptide_micromolar,Amino acid_micromolar,Heteropolycondensate_micromolar,Polysaccharide_micromolar,Oligosaccharide_micromolar,Humic acid_micromolar,Monosaccharide_micromolar,Inorganic carbon_micromolar,Lipid_micromolar,Pigment_micromolar,Porpherin_micromolar,CDOM_micromolar,VPhenol_micromolar,SPhenol_micromolar,CPhenol_micromolar,Phenol_micromolar,DOC_micromolar
11.20112977,2.678650778,0.565618664,412.9482712,15.67125523,2.388086668,0.002000476,0.558571863,8.014737161,2.1109309,2.339922401,1.083257384,45.97986165,0.075738253,0.140241051,0.213541216,0.42952052,451.9772159,,,,,,,,,,,,,,,,,,,,,
15.09013197,3.686494215,0.823194681,389.6490999,21.29464812,3.294553096,0.001793638,0.75333919,10.48164221,2.804562098,3.195225449,1.459630242,45.32034906,0.098003082,0.197511336,0.28500129,0.580515708,442.6331883,,,,,,,,,,,,,,,,,,,,,
15.54990989,3.692960071,0.786095497,384.8237501,21.40369983,3.202466805,0.001705037,0.786103762,10.61504632,3.065659871,3.059179545,1.594047491,44.89377356,0.091639025,0.207910335,0.316149186,0.615698546,438.5812765,,,,,,,,,,,,,,,,,,,,,
15.19131514,3.598770226,0.809444401,380.1906888,20.98198403,3.047295571,0.001765125,0.689838419,10.90630322,3.317866035,2.993393216,1.486796091,44.20278434,0.107582858,0.182786312,0.26840244,0.558771611,432.8679287,,,,,,,,,,,,,,,,,,,,,
13.72109595,3.527427491,0.769015182,385.9733821,20.10301651,3.145395125,0.002013606,0.728298273,10.1205389,2.704925657,2.75744983,1.562971735,44.44663472,0.088319792,0.145156994,0.241569742,0.475046527,435.470038,,,,,,,,,,,,,,,,,,,,,
18.8991405,4.084774818,0.925163377,375.3221869,26.09970347,3.581394089,0.001914185,0.93149721,12.67894142,3.320295765,3.717327993,1.886818651,45.25510971,0.120481636,0.216096,0.356847622,0.693425258,439.4636422,,,,,,,,,,,,,,,,,,,,,
13.09997075,3.252388558,0.722837648,400.6473039,18.91269077,2.531019365,0.001904345,0.597548195,8.971918011,3.023982325,2.539262632,1.400369506,45.49153306,0.09163983,0.181757366,0.263492048,0.536889244,447.2661673,,,,,,,,,,,,,,,,,,,,,
9.914111319,2.527996692,0.486108014,415.7535236,13.83619273,1.931559458,0.001891013,0.462751159,6.905250255,1.895954536,1.915493078,1.034681165,45.64177646,0.061954173,0.113767872,0.202577149,0.378299193,450.1385619,,,,,,,,,,,,,,,,,,,,,
8.424743061,2.081375746,0.429521266,415.6081114,11.79018129,1.688905652,0.001932708,0.356648915,6.238485577,1.579698243,1.65289018,0.866808104,45.03660439,0.05374252,0.109465496,0.181097017,0.344305033,444.8251216,,,,,,,,,,,,,,,,,,,,,
15.54664864,3.872932782,0.802987296,366.2131284,22.20066352,3.181393826,0.001690603,0.765671191,9.853450507,2.775558862,3.191153762,1.550808551,43.09277323,0.08542394,0.177848303,0.266525377,0.52979762,420.632435,,,,,,,,,,,,,,,,,,,,,
11.91146061,2.657449891,0.546447659,408.4906584,16.07933823,2.246004856,0.001819684,0.507688689,8.189011487,2.398604528,2.278563357,1.164625076,45.62917777,0.072574077,0.14968611,0.219489627,0.441749814,448.7244108,,,,,,,,,,,,,,,,,,,,,
9.606883422,2.217406324,0.444250726,430.389956,12.90361114,1.9433316,0.002092417,0.454651416,6.132611323,1.807660563,1.896854768,0.900650715,46.9162644,0.052503798,0.122416784,0.18591268,0.360833262,462.9281824,,,,,,,,,,,,,,,,,,,,,
11.56293298,3.037340222,0.602958631,393.8240368,16.91969916,2.301088721,0.001797441,0.549688706,8.543588703,2.608556025,2.3076191,1.263504965,44.26609945,0.075369348,0.159318358,0.238883205,0.473570912,435.4527937,,,,,,,,,,,,,,,,,,,,,
14.65887356,4.000919048,0.822856943,408.5787355,21.47847346,2.995424373,0.001981288,0.649121924,10.61165946,3.219751597,3.080464285,1.489118704,47.09204737,0.105477661,0.214293455,0.282360603,0.602131719,461.5778525,,,,,,,,,,,,,,,,,,,,,
18.21949911,4.977132562,0.938784401,351.5007313,27.05903556,3.70555198,0.001647403,0.922533984,13.47322964,3.81782007,3.798193948,1.906385393,42.89845374,0.113830844,0.225877899,0.332568098,0.67227684,417.5195926,,,,,,,,,,,,,,,,,,,,,
15.23294703,3.904752615,0.854632127,406.7192468,22.03102154,3.152197971,0.001906069,0.745102248,11.45712937,3.077470731,3.198864204,1.554619889,47.14515346,0.098360815,0.194817768,0.302124395,0.595302978,461.0680642,,,,,,,,,,,,,,,,,,,,,
10.15995931,2.191128189,0.502538897,417.85247,13.82117916,2.012876821,0.001853269,0.471018192,6.853679582,1.898920471,2.05197781,0.946835493,45.9244601,0.06967907,0.130202622,0.177099725,0.376981417,452.287739,,,,,,,,,,,,,,,,,,,,,
11.45065628,2.688324921,0.54018213,402.7477337,15.98355419,2.07456483,0.001992421,0.495030972,7.779904,2.046270267,2.313000383,1.105033516,44.98053279,0.072204136,0.136232764,0.223865805,0.432302705,441.8786463,,,,,,,,,,,,,,,,,,,,,
10.50599204,2.60580969,0.566845393,416.0085055,14.80478685,2.081380667,0.001818801,0.47919518,6.995520479,2.39596956,2.054337956,1.0910303,45.9308782,0.070861572,0.141408951,0.193972462,0.406242985,453.0019149,,,,,,,,,,,,,,,,,,,,,
16.78540435,3.993564993,0.918491534,394.1875023,23.38590119,3.36556294,0.001693677,0.831342437,11.45645183,3.104386121,3.481217186,1.601940254,46.38441291,0.112656456,0.210583951,0.29483475,0.618075158,452.2750821,,,,,,,,,,,,,,,,,,,,,
19.5635975,5.157832884,1.063008314,370.1948972,28.46812493,4.077726244,0.00171547,0.956814158,13.84781641,3.665226675,3.869841868,2.183908857,45.26151279,0.125914509,0.245753207,0.331097707,0.702765423,439.9054595,,,,,,,,,,,,,,,,,,,,,
