Teslin_V1_ms_1,Pelly_V1_ms_1,White_Donjec_V1_ms_1,Stewart_V1_ms_1,Porcupine_V1_ms_1,Tanana_V1_ms_1,Koyukuk_V1_ms_1,Yukon_V8_ms_1,Yukon_Flowtime_days,Pelly_Df,White+Donjec_Df,Stewart_Df,Porcupine_Df,Tanana_Df,Koyukuk_Df,Protein_turnovertime_seconds,Polypeptide_turnovertime_seconds,Amino_acid_turnovertime_seconds,Heteroploycondensate(HPC)_turnovertime_seconds,Polysaccharides_turnovertime_seconds,Oligosaccharides_turnovertime_seconds,Humic_acid_turnovertime_seconds,Monosaccharides_turnovertime_seconds,Inorganic_carbon_turnovertime_seconds,Lipids_turnovertime_seconds,Pigments_turnovertime_seconds,Porphyrin_turnovertime_seconds,V-Phenol_turnovertime_seconds,S-Phenol_turnovertime_seconds,C-Phenol_turnovertime_seconds,Protein_fraction,Heteroploycondensate(HPC)_fraction,Polysaccharides_fraction,Lipids_fraction,Pigments_fraction,V-Phenol_fraction,S-Phenol_fraction,C-Phenol_fraction,Teslin_DOC_micromolar,Pelly_DOC_micromolar,White_Donjec_DOC_micromolar,Stewart_DOC_micromolar,Porcupine_DOC_micromolar,Tanana_DOC_micromolar,Koyukuk_DOC_micromolar
0.549294006449344,0.7286092859959423,0.525590383666245,0.5389175752742621,0.7296195356725519,0.838938188638122,0.74102301994974,0.8449706782640022,46.18055555555555,0.2863442962866155,0.06016658194630242,0.16106954465221432,0.08637149485813683,0.1828702614918133,0.060090286261101286,8594097.504541516,1868272.7283241905,842944.8569237082,799521226855.7177,25827029.927310266,8099128.700622708,27045431.51740074,25544473.433476206,2579266.184863498,1998928.0064186428,8441365.540980404,8709597.59335465,2825196.9330306733,2633096.5388254337,2621796.6890007257,0.04901663395529556,0.8372085367434826,0.04901663395529556,0.04901663395529556,0.009763475869144238,0.0009763475869144238,0.0019526951738288475,0.002929042760743272,403.05942629133193,704.0606684651607,673.60297717285,661.7410791193626,495.31419312333037,309.85576968383856,180.7266683353661
0.5287517262099454,0.7148857189692409,0.5337242296951931,0.5210154151630378,0.7693332709970334,0.9010323085682708,0.7311848763598497,0.8715531578567555,45.37037037037037,0.2887241293145515,0.06703727423306034,0.16706030679783032,0.09409727517204135,0.18553075909924616,0.059844307617066744,8124993.985884225,1905772.148866668,870057.6568551605,830711919820.3331,26889605.758353353,7913818.432974193,24637144.879101362,26097245.43311862,2614660.7095530094,2022289.6319723239,8711791.422619842,8408600.120447142,2597861.5675894218,2834214.9175332417,2532444.7670297623,0.04283107148204552,0.857736557894545,0.04283107148204552,0.04283107148204552,0.008531392287074108,0.0008531392287074108,0.0017062784574148216,0.002559417686122233,368.71724578662463,712.0509327106927,650.1140833570496,691.6595853151404,509.3063484621565,320.2273854152148,199.06162332050076
0.5348163663361579,0.7657250456401179,0.5112806796655687,0.5648306087652171,0.677419257862073,0.9599666623066141,0.7182461408376214,0.9005142651807844,44.21296296296296,0.3095978362291234,0.06386424603633853,0.17698110720713944,0.09101216818448174,0.17462718320715945,0.061450763469959535,8421985.27001727,1999866.5032058498,857377.5117227643,875866663362.2279,24920325.003155306,7482070.176696087,25104149.741742045,25050080.88050265,2801322.1075595543,2114857.4205641896,9011550.742417568,8153675.428761323,2472255.040435399,2409272.7894643703,2697311.033002952,0.045828907590008884,0.8477876416403121,0.045828907590008884,0.045828907590008884,0.009128522243538354,0.0009128522243538354,0.0018257044487076709,0.0027385566730615068,379.25510021933405,672.0796751292295,642.2289431672859,708.8975821307927,506.22394529522734,305.8470179503442,204.7819372914919
0.5636821105987028,0.750662408174253,0.4884130260689616,0.5455530401276002,0.7113402407823641,0.8956006555418816,0.7562439172180695,0.8869175542308642,44.675925925925924,0.30136739826750414,0.06471914736289087,0.15762558421384448,0.08929810738266397,0.177933689419732,0.06102730508204303,8493502.013309706,2020997.2954901194,934973.7534336536,832756924326.1487,26822685.865992542,7599760.14148484,23883272.685471673,24314285.51299577,2462184.3398995483,1940804.7418536674,8842054.657775713,8911089.860208556,2684877.102982007,2516753.0177895105,2780492.3961476632,0.0374177385327486,0.875701781552293,0.0374177385327486,0.0374177385327486,0.007453126780913339,0.0007453126780913339,0.0014906253561826678,0.002235938034274002,396.23035957019783,661.0399579292399,710.65489011671,629.6485029224989,529.9867181488542,314.64682094187515,211.5768979672288
0.5596312506562174,0.775963597835493,0.5425546033190018,0.5186608082847618,0.681282036374632,0.9133429606097206,0.6708335361960958,0.82225553232092,47.33796296296296,0.27412719366623384,0.06400019986790308,0.16845472915542625,0.09502279713194102,0.18759618271413558,0.056231713378572946,9187893.054081362,2046320.8351190148,888569.5404552956,933379997467.509,25566977.027873926,7411668.174416548,26129771.431203946,27354880.385960385,2627828.255924481,1860215.635236395,8148180.683406042,9168967.889971744,2689239.013901828,2672751.490890017,2678820.6401165472,0.051566901622549094,0.8287449655095567,0.051566901622549094,0.051566901622549094,0.010271456014247584,0.0010271456014247582,0.0020542912028495165,0.0030814368042742755,377.4056938387786,680.5364016022722,685.7887341523757,652.9983711671031,530.5477126543708,300.8791960117337,197.92382508112706
0.5435507225388567,0.7341123037962333,0.5036553315677733,0.5602937408076883,0.7018544682508944,0.9382675037592554,0.7093850832158795,0.8608998972396178,45.60185185185185,0.2905692849721139,0.062033950271889814,0.17403043982471153,0.08823378506361179,0.17889420222385816,0.058219829431314776,8202245.706732078,2099174.518666298,878280.2522382414,872518022115.8743,25132980.25805658,7730898.741068115,26673575.544029422,26309890.39211607,2368233.605092073,2075275.3740551756,9235439.509739159,9012714.86234711,2441932.2098256787,2552342.4759817994,2492110.5232339804,0.034955189128983676,0.8838742422564949,0.034955189128983676,0.034955189128983676,0.006962618972846342,0.0006962618972846342,0.0013925237945692683,0.002088785691853903,389.6869108536099,726.6707103782044,628.3817049331874,678.0852623793041,498.4425302469505,316.3257962139591,202.5890537991205
0.5671984655650477,0.7103174260764332,0.5207215916306276,0.55078953804271,0.7549136127666896,0.9207494323908971,0.7214610485159276,0.9158122695967579,43.51851851851852,0.26946956924689847,0.06605415681743083,0.17224970555144517,0.09093958591018692,0.17077885280218374,0.06534703057575836,8783282.920154875,2141944.7865191926,846712.114991005,908631131205.3871,25937875.766272068,7790200.3695179485,28151975.671558138,26642688.659604587,2734855.9478392797,1886805.7809227516,8561221.242695931,8798125.16469304,2543427.5723335687,2730200.8353075893,2565622.4690160635,0.06753829890901358,0.7757407023198428,0.06753829890901358,0.06753829890901358,0.013452750595697826,0.0013452750595697826,0.0026905501191395653,0.004035825178709348,383.35922772506166,628.5934686593193,687.6942027154538,697.068998285587,466.7275664289932,328.93083468554147,205.9522296933287
0.5858117120882995,0.7444555219568054,0.5601379869876904,0.5713573388230265,0.7204988683829063,0.8877683086462802,0.7728309600369048,0.9195233618965465,43.51851851851852,0.29741928934002604,0.060704251611630386,0.16460562736727927,0.08481201103112783,0.1810420675286908,0.058993513514633784,8677950.32140668,1989245.7225662558,811941.3700511819,844953008748.512,27687907.11675559,7984792.834407968,25774359.252211887,24547546.150054105,2503957.4202935924,2040917.1188400115,8487972.928539878,8485469.43886216,2644277.760767563,2469523.0421393057,2615258.3548178384,0.06218412770991481,0.7935095859253072,0.06218412770991481,0.06218412770991481,0.012386269340592788,0.0012386269340592788,0.0024772538681185575,0.0037158808021778367,365.6768197748772,692.8385777725407,619.6948487666159,685.0136405936325,480.6734797293637,325.22617439721296,195.19727530555247
0.5756930265570208,0.7026774319642255,0.5149603720419135,0.5321691482555391,0.7439069475163717,0.8660223324160653,0.6909001584805257,0.8507718001459552,46.06481481481481,0.2950125815179279,0.06878511764059833,0.17991801831147763,0.0930027634842846,0.19285506792374812,0.06237584398420787,8915088.446679356,1971295.6679671337,821875.2854778415,856414246569.3486,26375502.02836413,8260413.679762706,25422951.672400296,26946881.50665398,2533827.160834898,1974621.606347026,8242357.663431529,8591544.07507955,2517490.114530214,2619211.7474292717,2397419.343553246,0.057774680056069304,0.8081432162692075,0.057774680056069304,0.057774680056069304,0.01150796472661543,0.0011507964726615429,0.0023015929453230857,0.0034523894179846293,420.50436621833813,682.3062294482177,656.2335731619022,720.3898664702439,519.0698346430434,291.6274007814241,191.49715525664325
0.5910785331772341,0.6896139337755067,0.49489086246158787,0.5970355533219115,0.7134712067082196,0.9732186908156162,0.6954867016135067,0.8098603483527567,47.916666666666664,0.28330483929664657,0.0629508797199912,0.17121318266838223,0.08728009748483659,0.1636828814723415,0.057378694548345544,9087426.985605635,1924824.4972005715,900152.0328823226,884245581737.9109,24263260.899091523,8297017.455927655,26281126.559392873,25840402.851261996,2686262.2462318763,1971670.6454647337,8750024.981825173,8249664.205788845,2591587.513931939,2570205.510107133,2556322.810453245,0.05297327707843267,0.8240776284275105,0.05297327707843267,0.05297327707843267,0.010551587710744718,0.0010551587710744717,0.0021103175421489434,0.003165476313223416,395.17092041791653,648.8715524563637,664.7228495591283,669.8718380095656,491.06752747777483,343.72150190338834,187.7827964653758
